ID_CTE,ID_FAM,FREQUENCY
23728898,101027,7
27548011,290059,7
18794147,873126,7
27796159,289006,7
15379399,750409,7
24564449,106003,7
4978923,311314,7
26752241,318073,7
16906302,102040,7
26407630,105001,7
2507115,314129,7
25875992,224041,7
36648345,106003,7
40969361,282002,7
10563622,776265,7
24741816,224057,7
22316687,104015,7
10674615,104019,7
21000841,319064,7
12187355,202089,7
35071624,318009,7
11734721,106003,7
28748120,418278,7
29308163,224017,7
806957,314063,7
2456360,314063,7
11038775,224017,7
4095010,105007,7
19791174,224057,7
21580491,540023,7
26461141,291059,7
31523639,319064,7
21786988,105244,7
19374165,302016,7
25296796,291059,7
15381094,281015,7
26499469,860048,7
28669522,864212,7
24684749,387300,7
23893722,224033,7
34772021,320190,7
29103317,291059,7
30919832,224065,7
24197895,302192,7
38366229,310070,7
801355,870201,7
23247404,101004,7
34748514,106059,7
26521131,102089,7
33732161,224065,7
28111224,127077,7
1081770,315120,7
26853714,314156,7
22688719,289006,7
32836619,380284,7
35289230,106055,7
27736118,540069,7
29375661,313096,7
29838212,127077,7
36524681,420059,7
35392359,314156,7
20397402,420059,7
7772146,224017,7
5740017,224009,7
34472726,105074,7
2168697,291059,7
7217822,302192,7
8247117,862007,7
2416109,646081,7
26010805,313096,7
15648261,105001,7
17929803,701305,7
24369685,318009,7
22571186,855011,7
14286421,856231,7
8088931,312150,7
18887790,303326,7
12054472,224041,7
16431139,314235,7
257670,105244,7
8466305,318203,7
25201619,856231,7
18738295,323073,7
22020666,224009,7
37010090,540059,7
28394650,854174,7
892343,313155,7
37594803,835129,7
33848985,106010,7
37876623,704351,7
22368501,380284,7
25196728,420083,7
30526477,318073,7
12761298,314129,7
29936292,224025,7
25233486,106003,7
14789405,701305,7
30473767,318203,7
36945274,244001,7
28753506,208060,7
16912535,104015,7
16679129,856230,7
622539,106054,7
17099747,290059,7
23064593,585032,7
10855022,413238,7
29993063,102017,7
11366347,106010,7
2166318,102089,7
5699801,290059,7
20762391,211079,7
6261226,106010,7
1188777,318009,7
646224,311315,7
24674574,862009,7
8965359,224033,7
27792301,224057,7
18779414,105244,7
20613568,314063,7
29514023,106003,7
6892899,224041,7
16632756,864212,7
8059567,387157,7
15160748,104014,7
10460045,314156,7
37933343,706364,7
2472599,290059,7
31637821,420059,7
8294102,869214,7
27494438,224065,7
5470013,752081,7
25453341,862009,7
17570353,327116,7
25262322,432043,7
15493740,856231,7
6699068,319064,7
20419252,856230,7
23364683,224065,7
37183749,398009,7
38626977,224065,7
37793775,313096,7
19246895,314129,7
2442836,282071,7
22968407,106061,7
13289500,105007,7
12900197,102012,7
28450302,224057,7
30278349,314156,7
25557404,224057,7
38046542,706361,7
767727,106055,7
5350386,106010,7
7858302,224017,7
21756632,751025,7
30961723,224017,7
20977953,102012,7
22799680,380161,7
15356835,314063,7
31401957,202013,7
14757772,106059,7
37294733,102011,7
32659960,224017,7
30919388,224065,7
8358145,224041,7
18677534,106061,7
33258229,314156,7
8881311,325136,7
15759595,105245,7
25617548,103087,7
24487575,701305,7
27990832,314129,7
8220748,856231,7
22854513,224041,7
21219386,701305,7
7966649,104014,7
2100168,202013,7
19256114,224009,7
30281120,224017,7
36585120,775256,7
21629517,282071,7
4217705,420083,7
24902864,289006,7
31900287,314064,7
38329286,318073,7
27604721,224041,7
1442910,105071,7
36803523,224017,7
28133188,106001,7
18658906,224041,7
17175203,313155,7
23211242,414135,7
30258748,586097,7
17609301,290059,7
20934334,751025,7
21437626,704352,7
10954681,281015,7
4993286,198009,7
13690828,544095,7
1433819,860048,7
33904661,412065,7
24266879,209032,7
28146887,418132,7
6400996,749001,7
37090597,701305,7
35325257,380284,7
21760647,202089,7
30232641,291059,7
36547637,106010,7
22850411,855022,7
34694760,106010,7
36858385,319061,7
25833606,323073,7
12792184,413214,7
26110883,105007,7
11653936,701305,7
2888635,210282,7
39077714,282002,7
22410756,541021,7
37357517,319061,7
21247524,104015,7
3928515,742304,7
6968930,105245,7
29019334,224017,7
21987020,707369,7
5845887,102011,7
23876008,325098,7
22715494,774253,7
14882713,701305,7
16005236,291059,7
28081458,282006,7
13193276,224057,7
4547747,320190,7
20147645,104014,7
25571781,290062,7
2006413,318203,7
7757921,775260,7
32743975,314156,7
30640184,380285,7
23074980,290059,7
15346596,418277,7
29088510,867308,7
37054375,538022,7
28736261,194001,7
22853825,106054,7
31562769,224033,7
30223768,105071,7
14788675,501002,7
14101227,224033,7
23486183,101004,7
38439978,776265,7
23925743,105398,7
7576856,224057,7
41918163,541021,7
18807747,854174,7
22410359,248001,7
27606236,224041,7
16125426,420083,7
8151038,102016,7
26745357,224065,7
29312596,106055,7
24162180,414136,7
30625678,106002,7
32291872,477082,7
1910653,413238,7
27539260,289006,7
37044891,314129,7
346892,381103,7
1414467,314156,7
31774608,646081,7
8592118,224033,7
20991959,701305,7
23018071,105074,7
24085722,102011,7
15630184,202013,7
28158771,224041,7
21231880,314129,7
11836367,314129,7
37006198,701305,7
32249406,787254,7
360972,102089,7
21215130,105074,7
972475,306189,7
21527329,106055,7
28713602,420083,7
2930685,314235,7
27999999,314129,7
5178013,209032,7
27674848,742026,7
38426922,104014,7
35023109,751026,7
39219066,318009,7
11498477,751026,7
27647068,224041,7
31936026,281015,7
22945303,224057,7
37092537,869211,7
28266259,319064,7
36490134,418278,7
27116547,751026,7
30282899,477092,7
34679564,701305,7
14674497,224041,7
23368251,380284,7
29946802,291059,7
31977598,319064,7
38227283,864212,7
15112233,544095,7
19774127,701305,7
27990822,312150,7
10529273,418071,7
19628714,860048,7
6659444,289071,7
29037770,313229,7
30819934,248002,7
24425761,542026,7
34710882,313096,7
4027453,314063,7
31969184,313096,7
22917396,103079,7
4850239,751363,7
19316526,106001,7
5644307,104014,7
16448266,102012,7
20417027,384105,7
26243353,752081,7
22161981,224041,7
17642784,380284,7
30768561,224065,7
11250399,774253,7
26393965,412150,7
1894793,104014,7
28652223,311314,7
23604144,775256,7
790116,104014,7
31626229,314129,7
16180887,224081,7
24204467,289071,7
30682997,102164,7
26186760,105074,7
33210586,105245,7
8140903,701305,7
21255662,856231,7
26087332,104015,7
1939859,860240,7
1392874,314129,7
22987146,314064,7
22887732,420059,7
37585926,387300,7
13561622,856231,7
24608900,742016,7
4666008,701305,7
22693164,701305,7
24205957,104014,7
7132473,701305,7
30449179,106055,7
15409698,106002,7
22847885,742303,7
20509263,311316,7
24773501,105007,7
23518823,224065,7
12674219,313155,7
31815535,105007,7
15251363,864212,7
24806770,414135,7
28053438,295022,7
11733091,458020,7
41354661,306189,7
34640912,855022,7
18353376,864009,7
29702943,295014,7
42224948,869076,7
36972363,105071,7
22643092,314235,7
21812803,863047,7
21041217,106010,7
36905566,774263,7
23820239,420059,7
19480093,412228,7
38331354,319139,7
12447743,106010,7
30404085,541069,7
14867362,314129,7
22262893,224081,7
17120823,327116,7
38118356,105001,7
36892353,384218,7
21960429,646081,7
10628981,306189,7
21330600,387299,7
8587919,418073,7
27780681,420059,7
24857584,202016,7
7490668,327116,7
21301463,104014,7
6080353,325098,7
33080497,869076,7
26874240,224041,7
30737410,541021,7
15509733,384105,7
27861846,314129,7
32952391,751355,7
17185947,414135,7
15368147,315131,7
22210809,319139,7
28657796,224025,7
6627602,314156,7
5226797,866212,7
26018663,704351,7
34517959,106002,7
28552504,224041,7
35476004,105001,7
6201355,302016,7
141535,224009,7
21869267,106010,7
26555834,306189,7
15269727,413016,7
22635639,106003,7
28219856,290059,7
26347784,319054,7
4232981,104015,7
29745010,106054,7
31600330,854174,7
39440074,864009,7
31426565,544004,7
4525820,290059,7
19439274,544004,7
39009161,106001,7
2426321,106054,7
32807986,290062,7
38342188,752081,7
29769250,314129,7
33097130,290059,7
28646200,380285,7
35259264,414136,7
17431495,106054,7
22441989,224057,7
23573419,596195,7
23095305,319064,7
29880842,106061,7
34750668,413238,7
18124872,314129,7
30859835,105245,7
35057086,860048,7
29384909,102011,7
40057343,104015,7
31423777,596195,7
22355505,319064,7
33355043,873126,7
21117144,224057,7
24757997,701305,7
23390998,319064,7
12418744,102012,7
7342621,314063,7
25063547,106055,7
25551903,224025,7
31513050,282002,7
21735178,102089,7
19346935,319162,7
1825755,313064,7
16991409,224065,7
28021576,306189,7
37867370,544095,7
19486780,106059,7
14186455,387299,7
22022115,701305,7
22971722,224065,7
35412514,102164,7
28402579,106061,7
21119570,102011,7
28169763,224017,7
23539295,289006,7
16269562,432043,7
39592970,325098,7
26669932,701305,7
31592808,712381,7
32033672,224081,7
18193859,312150,7
32599912,106054,7
24621537,290059,7
24886136,312150,7
25026651,861007,7
34777612,867231,7
33064829,317286,7
33843604,105001,7
14790565,381009,7
38473330,701305,7
27316066,327087,7
33326360,327116,7
32266599,319162,7
28759328,311315,7
38949193,787254,7
11591253,102012,7
8666252,320143,7
26016360,537020,7
36534594,106010,7
14815481,391106,7
12739177,498009,7
33365343,387299,7
27766766,290059,7
12597418,106055,7
22129777,312150,7
11403270,860048,7
11587732,106055,7
22196265,596048,7
25576377,102018,7
31437258,105244,7
25871987,381009,7
5705857,318203,7
26532240,594390,7
1565562,102011,7
22850789,106002,7
32982868,868024,7
27083703,224033,7
6285568,752071,7
6458671,313155,7
28688769,319064,7
19386283,319064,7
21853595,319162,7
23863190,290059,7
6236620,325098,7
29933847,314129,7
4241454,224065,7
801399,106055,7
4008457,224033,7
28099227,106054,7
2819317,477160,7
19258113,373032,7
32329865,312208,7
30471181,313229,7
31395597,742014,7
21246283,701305,7
1348912,224033,7
24963714,320190,7
32863115,106055,7
6766883,106055,7
24923936,540069,7
16446211,106055,7
8490500,313155,7
32067714,318073,7
39736192,410032,7
21784882,224041,7
34767129,104015,7
40143918,646081,7
34670729,319061,7
41557519,127077,7
30763886,105244,7
67762,202018,7
32067714,306189,7
15307389,106059,7
27849784,538092,7
32479422,102089,7
5845899,102088,7
13687377,862003,7
555863,102089,7
30563349,102089,7
21916174,224041,7
31589636,105071,7
24238816,541060,7
13182424,596243,7
30309016,701305,7
34545529,704351,7
6614569,414137,7
31381807,701305,7
12834362,106001,7
7763247,861020,7
7367705,751026,7
11843116,290059,7
21160395,106003,7
28996123,423132,7
12774472,701067,7
27834445,313064,7
7550591,105071,7
20553779,594208,7
25449214,861020,7
22147207,314063,7
23713416,224017,7
28665444,380284,7
17748551,860048,7
14857730,538022,7
2429114,420083,7
43183985,110282,7
31795619,314129,7
16244131,750013,7
33726867,506001,7
701118,314064,7
8690149,701305,7
36685920,106055,7
33619242,295002,7
37468336,127077,7
30133586,224017,7
28257080,106003,7
373167,282071,7
33544430,105245,7
15285800,313096,7
32811600,224033,7
21672592,224025,7
26538631,224065,7
22474336,454030,7
27527024,868028,7
11991102,860048,7
25861620,319064,7
30804788,102011,7
16041557,537020,7
32335158,106055,7
15806908,318009,7
18134755,224025,7
27604216,774253,7
15210621,106054,7
23438365,290059,7
29139261,224057,7
32450693,413238,7
4796352,706364,7
20662383,106001,7
29028578,105007,7
26792708,319064,7
1240480,202089,7
12070883,311316,7
37006743,413214,7
28092610,313155,7
27687468,704354,7
32124634,224041,7
33383095,106001,7
26931070,302192,7
27319481,319061,7
25962862,105071,7
12282056,327104,7
33863304,862009,7
19735519,318009,7
13071721,306189,7
29330079,106055,7
29452416,106055,7
8445999,106061,7
37302481,290059,7
7928161,224001,7
20210356,869214,7
19498145,314129,7
24901229,104014,7
36658507,869214,7
37065963,319061,7
7875778,319062,7
14262214,101004,7
2578575,704351,7
32636639,224057,7
33429923,752389,7
18300300,869212,7
35202058,102011,7
34521427,538092,7
4348968,104014,7
14930194,101004,7
23264473,302318,7
25772258,106059,7
27635302,776265,7
25906264,302016,7
29613968,106055,7
35281353,316068,7
3821237,106055,7
27008431,102089,7
35354228,775256,7
20796452,540059,7
37762919,387300,7
31532662,380284,7
39089172,319064,7
38744724,857009,7
31483975,224065,7
10826344,381009,7
27954249,282002,7
38800052,106055,7
16059658,413238,7
23826279,319162,7
39121121,867046,7
15437176,318009,7
29716751,106010,7
25698785,105071,7
33303240,313155,7
26634308,224009,7
8772024,224033,7
22116142,224081,7
34486017,701305,7
21452688,248001,7
32124976,319061,7
5675273,701305,7
20984365,787254,7
33078983,106059,7
34592690,380284,7
28540957,854022,7
4285654,314063,7
27129599,752051,7
29890962,105007,7
37045419,224057,7
37159469,320059,7
35357449,106010,7
20092252,540069,7
29250616,106061,7
8390801,856231,7
22153847,224009,7
308366,106055,7
17997595,418277,7
7934780,318009,7
22862410,318009,7
17046416,110282,7
23857472,289002,7
11906512,314063,7
15262203,862009,7
34682564,289006,7
6732152,202011,7
2447851,870201,7
23073850,596067,7
18160506,861038,7
23923849,380284,7
31429375,742026,7
32230002,751363,7
22230052,870201,7
12194199,318073,7
33536982,863047,7
26960567,302192,7
33595644,862009,7
33316311,319162,7
21704557,751363,7
16468111,646081,7
236655,314129,7
17250634,105244,7
11748808,860048,7
35340478,227079,7
1784518,319064,7
30393493,224057,7
376664,314129,7
5739729,418277,7
21660252,314235,7
22881811,413238,7
18882282,282071,7
15847398,224065,7
21210092,282002,7
13190962,302016,7
5379022,775260,7
18607702,312207,7
31507035,506001,7
28984589,313229,7
38656557,106003,7
5559232,102012,7
32674003,387299,7
20835914,860240,7
34943956,314064,7
29520386,855022,7
34898071,869212,7
21818820,106002,7
28982173,870200,7
30057178,314235,7
30450234,596195,7
18006758,541021,7
27046942,318009,7
14142826,314129,7
21358139,775256,7
21859152,106010,7
15434646,224065,7
17391526,867048,7
1204500,106054,7
33153362,224057,7
26532893,867231,7
11265750,314156,7
16661958,106061,7
3928592,491015,7
32407722,506002,7
5600812,314156,7
18106287,224065,7
4852806,314064,7
26122561,312207,7
27643513,413214,7
22138122,290059,7
21138105,312150,7
37412545,501002,7
28786472,248001,7
23581880,869214,7
24788968,106234,7
29614342,867231,7
17168842,311314,7
25207496,314129,7
31686084,302192,7
24451680,317205,7
33433643,106059,7
4926640,224033,7
33448830,864009,7
20562213,701305,7
17006969,701305,7
11314414,854022,7
6778061,870201,7
37238920,319064,7
32861950,319061,7
15670373,106061,7
13047790,318009,7
33781519,855022,7
25802513,874198,7
20235742,380285,7
8247695,104020,7
25322391,224065,7
42389448,595049,7
34765233,102011,7
14610980,381009,7
26983278,541069,7
3849133,701305,7
31362586,538022,7
29982573,540023,7
26861810,414137,7
33209857,864212,7
37717433,704351,7
36969330,102011,7
23137160,594208,7
31631340,313096,7
11953305,312150,7
30257721,701305,7
1509186,202089,7
4813532,320059,7
30700949,323073,7
34553863,309069,7
27742838,290059,7
30732163,751363,7
35118852,224025,7
17502475,864009,7
13677451,102025,7
28649530,418278,7
28311845,224065,7
20530796,318003,7
32481840,224081,7
29091757,860241,7
1474385,701305,7
26792219,701305,7
27675377,701305,7
13017841,854022,7
19320298,106010,7
12010472,314129,7
3890547,224017,7
21784290,594010,7
37940643,380284,7
23457040,202013,7
34889276,869212,7
33764374,106061,7
11946911,289071,7
37034504,312207,7
26461744,101027,7
33379795,860240,7
4638153,701305,7
17123376,420092,7
37463994,856231,7
19325720,102016,7
24600697,704352,7
37817373,544004,7
39812706,106003,7
5058785,106061,7
30577583,544004,7
37056922,318009,7
22080227,282006,7
1774906,104014,7
25249690,102089,7
19031268,102016,7
27508557,314235,7
27546032,106061,7
6062912,102164,7
8244085,318009,7
2315354,323073,7
40749627,536001,7
23196830,319064,7
11388530,106001,7
24140067,775260,7
256677,102011,7
30661652,282002,7
29116186,224057,7
20303392,325098,7
16551694,319062,7
14242571,314063,7
18008816,381009,7
21671123,289006,7
7835004,106010,7
17473300,319061,7
32736703,752012,7
12776707,418132,7
563844,314063,7
35425898,282071,7
24255683,224057,7
23125108,289006,7
37200900,540051,7
18644347,302318,7
17492657,312207,7
31917871,541060,7
13911136,303061,7
22975086,314063,7
32650006,106055,7
30320181,596195,7
26866719,863047,7
26321892,541057,7
11541400,316068,7
13734207,317203,7
14753481,202089,7
24990647,594390,7
29073334,869213,7
31541643,705357,7
5859504,314063,7
16528106,314156,7
29451411,413214,7
4773631,313064,7
11830302,302016,7
37896281,418278,7
5333169,323073,7
21211628,103087,7
24750022,224057,7
7116700,594208,7
22356468,314129,7
16655243,105074,7
23727004,245010,7
37309716,540051,7
8835530,102011,7
29272092,751026,7
18139452,224001,7
27670231,224033,7
29914660,106003,7
29385407,311316,7
23265807,224041,7
24073476,224017,7
32388214,319064,7
11096269,224033,7
8399427,455030,7
14846275,537020,7
13892528,202016,7
39758572,327104,7
13315087,224065,7
30724292,320143,7
4872734,414137,7
32763251,106001,7
16814088,208060,7
23925835,856230,7
28697478,414135,7
7775994,106055,7
27436423,106059,7
19032999,318073,7
6396292,314063,7
27569287,314129,7
34708521,739106,7
23483752,290059,7
28367411,380284,7
8034921,874198,7
844134,381009,7
34555926,540023,7
5373789,282071,7
7991563,855022,7
25311765,291059,7
19463736,319064,7
39989284,869007,7
14136837,318009,7
5971325,103079,7
1956088,102164,7
25213489,420059,7
15331442,314063,7
35071615,106003,7
26181402,749001,7
33155363,867046,7
4804853,598009,7
5485999,312150,7
4419218,412228,7
28973093,787254,7
11853753,224065,7
30171363,869214,7
20170942,104019,7
39908610,106054,7
29769461,291059,7
29600046,596025,7
32687462,224025,7
26527649,295022,7
34770656,541060,7
28748772,105074,7
32414859,224065,7
20730299,596195,7
38080583,314129,7
38874927,540059,7
36467928,290062,7
27864749,751363,7
33044247,224041,7
34773129,224057,7
28683221,856047,7
21427690,290059,7
23120360,749001,7
21121017,646081,7
13402055,314063,7
37633632,863026,7
30073988,705359,7
22977095,314129,7
13604577,302192,7
5218172,102164,7
11824010,102017,7
4978955,105245,7
966165,541021,7
25271934,147004,7
25181157,701305,7
16812773,413238,7
14598464,775259,7
24628351,310080,7
18743032,314129,7
11675145,387299,7
27434335,701305,7
38209968,319064,7
27893240,870202,7
14925951,102164,7
6270206,105071,7
8414752,306189,7
38107405,864212,7
34511662,224057,7
38457956,701305,7
29435783,854022,7
22247151,418073,7
37405094,314129,7
38854433,327116,7
27000283,541069,7
25261723,224065,7
33450324,102089,7
29561540,127001,7
34475485,867047,7
30068511,420059,7
18253440,291059,7
23788389,314129,7
30877790,316068,7
36599049,104015,7
11108823,282002,7
5062832,325098,7
34937385,224033,7
6044620,420059,7
35263016,704351,7
25220872,314063,7
29617873,869212,7
29294000,787254,7
25889714,705357,7
38535969,413238,7
8203382,420059,7
16526689,202089,7
10900161,102011,7
37112172,291062,7
4074649,701305,7
27886546,860052,7
22291245,701305,7
33063451,544095,7
41084017,420083,7
15711801,282002,7
24746691,583041,7
39106966,542318,7
11831537,701305,7
13657511,103079,7
13148012,313155,7
32787153,290059,7
34865161,102089,7
29777481,314156,7
28451410,290062,7
35060663,110001,7
34574855,414135,7
35060565,313064,7
33309006,775256,7
26601882,538021,7
33899074,289006,7
15307203,319061,7
30110219,380284,7
4271652,418132,7
18167974,701305,7
29794531,202013,7
2426343,413214,7
29483629,319062,7
27429818,224009,7
7840904,106050,7
35301227,224065,7
2891275,295007,7
13248845,104015,7
36700436,101027,7
13334031,787254,7
38568759,317205,7
7166079,106010,7
14775084,314064,7
32728686,105244,7
10998996,867231,7
24941829,384218,7
16987956,862010,7
21047007,540051,7
32315480,106055,7
5112038,314235,7
33598330,867047,7
19008999,541089,7
29473363,290059,7
14050484,320190,7
19625891,863047,7
35123148,854011,7
20851065,318073,7
31571246,104114,7
13556651,106010,7
25327745,319062,7
14120012,106010,7
28651399,856230,7
35016562,224041,7
7471750,106010,7
8605309,544095,7
23876692,751363,7
24398739,314156,7
15457086,224041,7
4990672,105001,7
15326330,224041,7
32348411,540059,7
24661529,105244,7
20648298,291059,7
5064298,414136,7
21535158,282071,7
13557302,224057,7
1886773,413016,7
5295668,320059,7
26413527,104014,7
33924088,380284,7
15612156,224065,7
14972036,380284,7
17755337,102164,7
22477891,541079,7
8540506,105071,7
23687037,224017,7
29499344,104119,7
31774297,290059,7
29327915,106059,7
26517431,106001,7
35505775,224033,7
7652015,290059,7
28206596,538021,7
12610850,282002,7
14226057,106003,7
37328418,862010,7
5121883,596195,7
30109220,864212,7
16881910,313096,7
6574751,863047,7
23454910,538022,7
25378546,224033,7
30329488,106059,7
21506888,318203,7
33563915,102016,7
24108338,317205,7
14944352,306189,7
30832920,319062,7
8387580,314129,7
31362152,855011,7
2315074,306189,7
12550965,302192,7
29081245,860047,7
4474568,314129,7
24855634,104015,7
6291079,314129,7
37127177,105074,7
19389775,318009,7
1218223,282071,7
24086386,106055,7
26339114,105071,7
31849853,224065,7
35179140,387301,7
39984563,325098,7
2143912,102164,7
27187439,860048,7
18514940,101027,7
6569284,102012,7
27812859,224065,7
15143089,311315,7
13711196,381009,7
29458477,102011,7
37247167,194001,7
36861052,313096,7
22944553,541021,7
26422040,311314,7
29166413,542038,7
31931528,224057,7
29906921,313155,7
29607213,224057,7
19461902,373122,7
35164045,752081,7
1767604,594391,7
1474871,872006,7
23206768,869212,7
5842384,870201,7
5211501,104015,7
29142597,774253,7
37600872,106055,7
19902170,318203,7
23282791,869076,7
18508105,106001,7
15943633,752051,7
2743071,105071,7
27696431,224057,7
2950803,106059,7
16676602,775256,7
19729085,224057,7
39159333,312207,7
26490002,742014,7
7961612,104014,7
37922412,127077,7
27617516,787254,7
28230281,104015,7
33795468,316068,7
159699,420059,7
30422078,313155,7
6892843,864009,7
32659604,224017,7
12377934,751025,7
18167944,102017,7
26243682,412150,7
33333963,749001,7
1711854,106061,7
25704008,540014,7
30770264,105071,7
21303694,478048,7
32696003,701305,7
25070841,104014,7
27056600,310028,7
20259857,224041,7
39062917,387157,7
32635981,224065,7
32171236,311315,7
23967004,104013,7
1405004,701305,7
5720221,104015,7
38911523,420092,7
1169452,281015,7
37954177,854022,7
15902736,104019,7
37281127,313096,7
27980876,314129,7
25237873,224033,7
27043635,413238,7
17134558,282006,7
23816768,742026,7
37496023,224057,7
2664627,314063,7
26971453,208060,7
4629930,585097,7
40209597,412150,7
26181487,313155,7
22725467,291059,7
14691908,869214,7
37029373,325098,7
21252204,103079,7
25386367,106055,7
32572513,319064,7
29780105,787266,7
23007176,380161,7
32011650,870200,7
34757476,105001,7
38546631,314156,7
29852262,224065,7
32642903,313064,7
20409078,314063,7
7806768,102013,7
29272459,381009,7
28554940,542038,7
37706185,413214,7
15198938,701305,7
40174329,872007,7
6929852,412150,7
34780604,319061,7
31779145,105074,7
28084524,751363,7
1090313,104015,7
230863,314063,7
2660523,864009,7
38553469,314129,7
25086416,290059,7
28975818,224041,7
22999239,323073,7
27121665,506003,7
31613382,318203,7
39374636,412228,7
6768260,413238,7
25388698,224057,7
21734098,319061,7
29219011,319064,7
13869994,319061,7
17597760,864009,7
32601457,224065,7
19021737,860241,7
33629214,330002,7
28116752,862009,7
11700955,314129,7
30143852,701305,7
34766310,583023,7
41225676,102011,7
379436,413238,7
41613806,537020,7
39398734,127077,7
32555280,750013,7
20108501,751363,7
30925145,749001,7
28259926,319064,7
18312533,224009,7
32257991,312150,7
5126871,224033,7
32724791,289006,7
26670685,224041,7
29179770,319062,7
40393721,106003,7
6672524,420092,7
28313766,314129,7
17992748,701305,7
24472845,224041,7
2744160,701305,7
19540219,224065,7
36737898,319162,7
874527,290059,7
7204117,750408,7
37511576,106059,7
5962569,314129,7
38298621,106059,7
18754483,317203,7
38523712,224041,7
4985968,854022,7
8431238,868028,7
6078352,106001,7
8341185,105244,7
26387445,319162,7
6005780,319064,7
8378055,318009,7
20835016,104019,7
19531133,311315,7
20684409,106050,7
28457868,105245,7
14479872,314235,7
30641947,101004,7
21764309,538022,7
31367165,319139,7
26255493,542025,7
2028961,224017,7
8334770,282002,7
30391575,319162,7
17574015,102016,7
2693266,314156,7
36898143,248001,7
12865595,701305,7
21447968,314156,7
34497616,863047,7
32154252,106059,7
32150792,224041,7
10047989,224001,7
11235996,224025,7
12793968,104015,7
27635302,586032,7
25822239,282002,7
15092666,319061,7
14194338,224041,7
33546631,224057,7
12520295,323073,7
32640294,106001,7
33326634,282006,7
28619089,106055,7
16831098,224081,7
11046567,106061,7
19875631,860241,7
5916735,319162,7
10858653,314129,7
29022187,319061,7
143352,127077,7
33449389,401002,7
7659494,121001,7
5225172,101004,7
26490223,787254,7
21926983,787254,7
22124211,750014,7
4397453,313096,7
17302739,414137,7
13808577,860047,7
27328646,787254,7
34798540,418071,7
17848922,862009,7
24543395,541060,7
14214376,315131,7
11189970,409328,7
39143743,290059,7
8616277,856230,7
13987284,311315,7
13601063,752012,7
14950259,314156,7
15028474,854011,7
4489723,314063,7
15531675,224057,7
17381493,106054,7
8809428,315131,7
26754265,319064,7
22997978,409330,7
6288715,314129,7
16486460,381009,7
37116499,224001,7
32072658,282071,7
39469474,291059,7
4960739,224017,7
22594082,316068,7
10908437,856231,7
29719370,224017,7
39840976,106061,7
38870015,106003,7
28948090,384105,7
38270288,864009,7
34999716,867046,7
22098122,101027,7
13277995,314129,7
25699474,313064,7
27497464,224041,7
27901728,596025,7
22410516,314156,7
21077710,701305,7
30521078,862007,7
22917082,860048,7
33461893,318003,7
2434890,102011,7
23516275,102011,7
28989339,224065,7
21545832,311316,7
5138003,224025,7
36780538,314235,7
7119843,303326,7
37791564,538060,7
29439308,862004,7
5450429,860048,7
37636196,420083,7
29079627,319064,7
18691826,701305,7
18557581,102011,7
36452518,420083,7
20849411,224041,7
18001406,319062,7
26232575,319064,7
25400365,302016,7
32034867,127077,7
29260664,311316,7
27067041,290059,7
316664,391106,7
16294951,106061,7
28462383,104019,7
12415089,106054,7
30124240,318073,7
28549751,319064,7
33652477,432043,7
29830294,866211,7
27042757,319061,7
32601495,102016,7
21611018,319061,7
33769474,314235,7
30561209,224065,7
18425923,318073,7
42082833,706364,7
22714627,106003,7
13624659,319064,7
1402639,102164,7
32699003,224057,7
11670011,106055,7
27344246,380284,7
24453722,314129,7
37643120,289006,7
28384430,198009,7
20635303,319062,7
25223943,105245,7
33198555,106010,7
15779751,106061,7
33513223,869212,7
24046009,106010,7
29793132,104014,7
17474418,224065,7
1203901,311315,7
19104216,327116,7
8206786,311315,7
8284553,701305,7
14790331,224057,7
37379815,742026,7
33309767,106059,7
16313598,202016,7
28397702,384218,7
14938260,224033,7
23511838,742014,7
6261154,224001,7
10565883,413214,7
14738707,701305,7
32230967,413238,7
11342729,202013,7
33112993,314129,7
32871357,311315,7
34977720,105007,7
15605455,104020,7
29470984,384218,7
11998321,224065,7
19907887,319064,7
32076200,751025,7
28504028,289006,7
4710946,313155,7
37093899,739106,7
17308654,106054,7
14671080,106059,7
29876223,325136,7
12228659,224009,7
21668942,102012,7
11091279,306189,7
25391218,541117,7
31370917,106010,7
30186220,224033,7
26295321,313096,7
34572912,106010,7
27958173,224057,7
12847353,224041,7
26296805,701216,7
37299446,860052,7
32956227,380161,7
17047910,105007,7
41841806,314235,7
32156498,501002,7
13812323,835130,7
18681360,106010,7
28534113,104014,7
37861172,867232,7
35411983,302016,7
20905150,224057,7
16414469,862010,7
8963435,318009,7
16127342,313229,7
14730707,106001,7
25275442,540059,7
41031515,106010,7
39604646,314063,7
28320531,701305,7
31496431,282006,7
30740610,290062,7
38950031,325136,7
34569691,105071,7
37040621,106055,7
32280898,318203,7
16651279,106055,7
21390878,104015,7
10025771,750012,7
26086774,541069,7
39160635,224065,7
35519842,319162,7
30821651,306189,7
30944705,646081,7
27167416,224025,7
38134894,291059,7
14283762,224017,7
6749726,414135,7
38781491,106061,7
35264527,105244,7
33803873,106061,7
28159279,864009,7
8780657,314156,7
30682494,856230,7
26658726,224081,7
17481273,202013,7
5593155,646081,7
29319958,224025,7
18326320,775259,7
23933234,104015,7
32986502,102012,7
11096374,318009,7
33526988,701305,7
27604748,869076,7
41422225,541069,7
32258047,540059,7
20757307,290059,7
2127622,538059,7
8223500,412150,7
