USERID,FEATURES,STATE
4155123,"59,C,M",BAJA CALIFORNIA NORTE    
1037694,"63,C,F",BAJA CALIFORNIA NORTE    
12726441,"57,C,M",BAJA CALIFORNIA NORTE    
4689787,"46,C,M",BAJA CALIFORNIA NORTE    
30874134,"24,U,F",BAJA CALIFORNIA NORTE    
8162111,"55,U,F",BAJA CALIFORNIA NORTE    
1935239,"56,S,M",BAJA CALIFORNIA NORTE    
15284652,"58,U,F",BAJA CALIFORNIA NORTE    
14871677,"62,S,F",BAJA CALIFORNIA NORTE    
14478359,"66,S,F",BAJA CALIFORNIA NORTE    
7834461,"40,U,M",BAJA CALIFORNIA NORTE    
7541602,"54,C,M",BAJA CALIFORNIA NORTE    
33542112,"63,C,F",BAJA CALIFORNIA NORTE    
30289508,"62,U,F",BAJA CALIFORNIA NORTE    
7723840,"52,C,M",BAJA CALIFORNIA NORTE    
20191288,"71,C,F",BAJA CALIFORNIA NORTE    
7723090,"72,U,F",BAJA CALIFORNIA NORTE    
11850614,"44,U,F",BAJA CALIFORNIA NORTE    
766446,"66,C,M",BAJA CALIFORNIA NORTE    
20079775,"47,S,F",BAJA CALIFORNIA NORTE    
4377799,"55,S,F",BAJA CALIFORNIA NORTE    
7117294,"53,C,M",BAJA CALIFORNIA NORTE    
1051273,"69,C,F",BAJA CALIFORNIA NORTE    
8651899,"71,C,M",BAJA CALIFORNIA NORTE    
31466811,"70,C,F",BAJA CALIFORNIA NORTE    
1210543,"45,S,M",BAJA CALIFORNIA NORTE    
27116484,"80,C,F",BAJA CALIFORNIA NORTE    
30526176,"31,U,F",BAJA CALIFORNIA NORTE    
21438219,"65,C,M",BAJA CALIFORNIA NORTE    
5794871,"54,U,F",BAJA CALIFORNIA NORTE    
17928095,"81,V,F",BAJA CALIFORNIA NORTE    
19904589,"41,U,F",BAJA CALIFORNIA NORTE    
644346,"73,C,F",BAJA CALIFORNIA NORTE    
7542157,"46,S,F",BAJA CALIFORNIA NORTE    
4476402,"77,C,F",BAJA CALIFORNIA NORTE    
19628518,"42,U,F",BAJA CALIFORNIA NORTE    
20160366,"46,C,M",BAJA CALIFORNIA NORTE    
31992467,"24,S,F",BAJA CALIFORNIA NORTE    
30424533,"52,S,F",BAJA CALIFORNIA NORTE    
33949222,"24,C,F",BAJA CALIFORNIA NORTE    
34645366,"71,S,F",BAJA CALIFORNIA NORTE    
39395837,"58,U,F",BAJA CALIFORNIA NORTE    
15811094,"53,C,M",BAJA CALIFORNIA NORTE    
1153517,"63,C,F",BAJA CALIFORNIA NORTE    
5304031,"50,S,F",BAJA CALIFORNIA NORTE    
30412136,"74,U,M",BAJA CALIFORNIA NORTE    
10007742,"39,S,M",BAJA CALIFORNIA NORTE    
26914566,"70,S,F",BAJA CALIFORNIA NORTE    
15208982,"38,S,M",BAJA CALIFORNIA NORTE    
1011080,"65,C,F",BAJA CALIFORNIA NORTE    
30903784,"34,U,M",BAJA CALIFORNIA NORTE    
5394039,"50,U,F",BAJA CALIFORNIA NORTE    
1036788,"72,S,F",BAJA CALIFORNIA NORTE    
12789107,"53,C,M",BAJA CALIFORNIA NORTE    
34716996,"26,C,F",BAJA CALIFORNIA NORTE    
41607403,"30,C,M",BAJA CALIFORNIA NORTE    
37166939,"33,C,M",BAJA CALIFORNIA NORTE    
18634178,"52,S,F",BAJA CALIFORNIA NORTE    
36990221,"24,S,M",BAJA CALIFORNIA NORTE    
5243923,"53,C,M",BAJA CALIFORNIA NORTE    
34975881,"31,C,M",BAJA CALIFORNIA NORTE    
17254813,"38,C,M",BAJA CALIFORNIA NORTE    
26752253,"33,U,F",BAJA CALIFORNIA NORTE    
22454548,"39,U,F",BAJA CALIFORNIA NORTE    
27774412,"47,S,F",BAJA CALIFORNIA NORTE    
16878498,"49,C,M",BAJA CALIFORNIA NORTE    
28051399,"24,S,F",BAJA CALIFORNIA NORTE    
21607929,"52,S,M",BAJA CALIFORNIA NORTE    
19406023,"50,C,M",BAJA CALIFORNIA NORTE    
29464008,"50,U,M",BAJA CALIFORNIA NORTE    
24990155,"38,U,M",BAJA CALIFORNIA NORTE    
30246445,"44,S,F",BAJA CALIFORNIA NORTE    
37765074,"57,S,F",BAJA CALIFORNIA NORTE    
25923362,"51,C,M",BAJA CALIFORNIA NORTE    
31645750,"56,S,M",BAJA CALIFORNIA NORTE    
28097824,"46,U,M",BAJA CALIFORNIA NORTE    
33703758,"58,C,M",BAJA CALIFORNIA NORTE    
23392525,"28,U,M",BAJA CALIFORNIA NORTE    
33505317,"38,U,F",BAJA CALIFORNIA NORTE    
1214347,"55,C,M",BAJA CALIFORNIA NORTE    
20685703,"36,C,M",BAJA CALIFORNIA NORTE    
18568611,"41,U,M",BAJA CALIFORNIA NORTE    
1104521,"51,S,F",BAJA CALIFORNIA NORTE    
29770779,"36,U,M",BAJA CALIFORNIA NORTE    
17275524,"59,S,F",BAJA CALIFORNIA NORTE    
6531901,"61,U,M",BAJA CALIFORNIA NORTE    
37053871,"29,C,F",BAJA CALIFORNIA NORTE    
40445641,"27,C,F",BAJA CALIFORNIA NORTE    
36587932,"48,U,M",BAJA CALIFORNIA NORTE    
36823635,"25,S,M",BAJA CALIFORNIA NORTE    
39731719,"59,C,M",BAJA CALIFORNIA NORTE    
30961193,"62,C,M",BAJA CALIFORNIA NORTE    
31545546,"25,S,M",BAJA CALIFORNIA NORTE    
27613981,"56,S,F",BAJA CALIFORNIA NORTE    
32560008,"55,S,F",BAJA CALIFORNIA NORTE    
23439147,"30,C,M",BAJA CALIFORNIA NORTE    
33137816,"48,S,F",BAJA CALIFORNIA NORTE    
5105805,"41,C,M",BAJA CALIFORNIA NORTE    
21605447,"34,U,F",BAJA CALIFORNIA SUR      
6965579,"52,S,F",BAJA CALIFORNIA SUR      
11028958,"38,S,M",BAJA CALIFORNIA SUR      
5299680,"52,C,M",BAJA CALIFORNIA SUR      
11758712,"43,U,M",BAJA CALIFORNIA SUR      
26908847,"42,S,M",BAJA CALIFORNIA SUR      
16483055,"63,C,M",BAJA CALIFORNIA SUR      
21439134,"73,C,F",BAJA CALIFORNIA SUR      
6272067,"47,S,F",BAJA CALIFORNIA SUR      
4326172,"56,S,F",BAJA CALIFORNIA SUR      
5618923,"74,C,F",BAJA CALIFORNIA SUR      
12078462,"67,C,F",BAJA CALIFORNIA SUR      
11605205,"37,U,F",BAJA CALIFORNIA SUR      
6272205,"66,S,F",BAJA CALIFORNIA SUR      
5371559,"48,D,F",BAJA CALIFORNIA SUR      
4255561,"64,C,F",BAJA CALIFORNIA SUR      
4925550,"56,C,M",BAJA CALIFORNIA SUR      
5655605,"66,U,F",BAJA CALIFORNIA SUR      
30923111,"24,S,M",BAJA CALIFORNIA SUR      
28544709,"33,U,F",BAJA CALIFORNIA SUR      
28467680,"28,C,F",BAJA CALIFORNIA SUR      
28567941,"40,U,F",BAJA CALIFORNIA SUR      
17756497,"52,S,M",BAJA CALIFORNIA SUR      
37563637,"29,U,F",BAJA CALIFORNIA SUR      
32771913,"55,S,F",BAJA CALIFORNIA SUR      
39367201,"29,C,M",BAJA CALIFORNIA SUR      
24406950,"64,C,M",BAJA CALIFORNIA SUR      
28543924,"66,C,M",BAJA CALIFORNIA SUR      
26700668,"43,U,F",BAJA CALIFORNIA SUR      
1100448,"54,C,M",BAJA CALIFORNIA SUR      
18022453,"55,U,F",BAJA CALIFORNIA SUR      
30266739,"48,U,F",BAJA CALIFORNIA SUR      
26444177,"43,S,M",BAJA CALIFORNIA SUR      
17485303,"40,U,M",BAJA CALIFORNIA SUR      
8997528,"48,S,F",BAJA CALIFORNIA SUR      
33288748,"29,C,F",BAJA CALIFORNIA SUR      
28085849,"52,S,F",BAJA CALIFORNIA SUR      
27385030,"42,U,F",BAJA CALIFORNIA SUR      
40494971,"28,C,F",BAJA CALIFORNIA SUR      
4250701,"66,C,F",BAJA CALIFORNIA SUR      
18595175,"37,U,F",CAMPECHE                 
29609096,"51,U,F",CAMPECHE                 
25833094,"75,U,F",CAMPECHE                 
7884371,"49,C,M",CAMPECHE                 
8875710,"70,U,F",CAMPECHE                 
15624284,"41,C,M",CAMPECHE                 
8339009,"36,S,M",CAMPECHE                 
13510121,"36,S,M",CAMPECHE                 
10967429,"51,C,M",CAMPECHE                 
25832646,"61,C,M",CAMPECHE                 
25836163,"36,C,M",CAMPECHE                 
11380808,"59,C,M",CAMPECHE                 
24271208,"36,U,F",CAMPECHE                 
34637074,"26,C,M",CAMPECHE                 
25269699,"30,U,F",CAMPECHE                 
41417713,"31,C,F",CAMPECHE                 
27923556,"34,C,M",CAMPECHE                 
38542838,"33,C,M",CAMPECHE                 
26008809,"54,S,M",CAMPECHE                 
32790829,"24,S,M",CAMPECHE                 
38346852,"24,S,M",CAMPECHE                 
37492622,"23,S,M",CAMPECHE                 
20574166,"54,V,F",CAMPECHE                 
16792575,"45,U,F",CHIAPAS                  
39378059,"28,C,F",CHIAPAS                  
22007967,"44,S,F",CHIAPAS                  
8815523,"49,S,M",CHIAPAS                  
16054824,"35,S,M",CHIAPAS                  
18381255,"53,S,F",CHIAPAS                  
14866048,"49,D,F",CHIAPAS                  
14415538,"68,C,F",CHIAPAS                  
24591533,"36,S,M",CHIAPAS                  
14382215,"49,C,M",CHIAPAS                  
14865668,"50,C,M",CHIAPAS                  
13557930,"72,C,F",CHIAPAS                  
23178214,"27,C,F",CHIAPAS                  
16054681,"57,S,M",CHIAPAS                  
39546377,"33,C,M",CHIAPAS                  
14344299,"69,S,F",CHIAPAS                  
31598311,"29,U,F",CHIAPAS                  
37600517,"31,C,F",CHIAPAS                  
12782839,"51,C,M",CHIAPAS                  
18213606,"77,U,M",CHIAPAS                  
23658500,"62,D,F",CHIAPAS                  
38608611,"46,C,M",CHIAPAS                  
24643679,"62,U,M",CHIAPAS                  
12945391,"34,S,M",CHIAPAS                  
18535843,"49,C,M",CHIAPAS                  
19347451,"54,C,M",CHIAPAS                  
16797871,"51,C,M",CHIAPAS                  
26094744,"68,U,M",CHIAPAS                  
13569746,"32,U,F",CHIAPAS                  
34685299,"47,U,F",CHIAPAS                  
13375156,"39,U,M",CHIAPAS                  
15317871,"44,U,F",CHIAPAS                  
28271836,"25,S,M",CHIAPAS                  
29709409,"27,C,F",CHIAPAS                  
29896746,"37,S,M",CHIAPAS                  
24378852,"37,U,M",CHIAPAS                  
21792781,"54,C,M",CHIAPAS                  
38069984,"56,C,M",CHIAPAS                  
20707158,"64,C,M",CHIAPAS                  
12999500,"58,U,F",CHIAPAS                  
24041490,"63,C,F",CHIAPAS                  
28053237,"27,U,F",CHIAPAS                  
21100299,"45,U,F",CHIAPAS                  
17107435,"46,U,M",CHIAPAS                  
24841487,"59,U,M",CHIAPAS                  
21814220,"34,S,M",CHIAPAS                  
24258046,"29,C,M",CHIAPAS                  
12781487,"36,S,M",CHIAPAS                  
19518729,"81,S,M",CHIAPAS                  
19651429,"70,V,M",CHIAPAS                  
30170721,"40,U,M",CHIAPAS                  
31848007,"38,C,M",CHIAPAS                  
32978818,"25,S,M",CHIAPAS                  
33850495,"64,C,M",CHIAPAS                  
21154786,"43,U,F",CHIAPAS                  
33472029,"25,U,F",CHIHUAHUA                
27533715,"60,S,F",CHIHUAHUA                
8732298,"63,C,F",CHIHUAHUA                
13170153,"62,C,M",CHIHUAHUA                
17336461,"49,C,M",CHIHUAHUA                
5614956,"69,C,F",CHIHUAHUA                
1574615,"67,U,M",CHIHUAHUA                
15650033,"61,C,M",CHIHUAHUA                
7499628,"59,C,M",CHIHUAHUA                
14322199,"39,S,M",CHIHUAHUA                
2553189,"71,C,F",CHIHUAHUA                
2123175,"72,C,F",CHIHUAHUA                
16959645,"46,S,F",CHIHUAHUA                
10030302,"42,U,F",CHIHUAHUA                
5768464,"39,S,M",CHIHUAHUA                
2454680,"45,S,F",CHIHUAHUA                
6274299,"55,C,M",CHIHUAHUA                
2506993,"74,C,F",CHIHUAHUA                
3002436,"70,C,F",CHIHUAHUA                
1229346,"48,S,F",CHIHUAHUA                
10682865,"72,D,F",CHIHUAHUA                
6005054,"53,S,F",CHIHUAHUA                
12495940,"49,S,F",CHIHUAHUA                
8604272,"69,V,F",CHIHUAHUA                
15946898,"48,S,F",CHIHUAHUA                
2812704,"67,C,F",CHIHUAHUA                
2122321,"66,D,M",CHIHUAHUA                
4801020,"52,C,M",CHIHUAHUA                
1249082,"51,S,M",CHIHUAHUA                
12236173,"42,U,M",CHIHUAHUA                
6069814,"38,S,M",CHIHUAHUA                
2878331,"47,U,M",CHIHUAHUA                
2607967,"54,U,F",CHIHUAHUA                
38490846,"59,S,F",CHIHUAHUA                
6070067,"74,C,M",CHIHUAHUA                
6961613,"57,S,F",CHIHUAHUA                
2558394,"54,C,M",CHIHUAHUA                
12864752,"54,S,F",CHIHUAHUA                
22819493,"28,C,F",CHIHUAHUA                
30332223,"45,U,M",CHIHUAHUA                
32094238,"28,C,F",CHIHUAHUA                
39250871,"72,C,F",CHIHUAHUA                
8733637,"38,D,F",CHIHUAHUA                
33434064,"31,U,F",CHIHUAHUA                
2605365,"62,C,M",CHIHUAHUA                
21012022,"33,U,M",CHIHUAHUA                
20619081,"67,S,F",CHIHUAHUA                
17937323,"25,S,M",CHIHUAHUA                
29374870,"81,C,F",CHIHUAHUA                
34875549,"31,C,F",CHIHUAHUA                
41529407,"27,U,M",CHIHUAHUA                
35523651,"35,U,F",CHIHUAHUA                
37529562,"46,D,F",CHIHUAHUA                
31610927,"22,S,M",CHIHUAHUA                
6009923,"71,C,F",CHIHUAHUA                
32381373,"40,U,F",CHIHUAHUA                
35174562,"42,U,F",CHIHUAHUA                
35142837,"23,U,F",CHIHUAHUA                
33043037,"41,C,M",CHIHUAHUA                
17718093,"58,C,M",CHIHUAHUA                
5548308,"43,U,F",CHIHUAHUA                
12997950,"37,V,M",CHIHUAHUA                
16192718,"44,S,M",CHIHUAHUA                
12497498,"34,S,M",CHIHUAHUA                
33074608,"25,C,M",CHIHUAHUA                
31948151,"32,D,F",CHIHUAHUA                
29184657,"69,C,M",CHIHUAHUA                
29647307,"75,C,M",CHIHUAHUA                
32030933,"34,C,M",CHIHUAHUA                
26637730,"27,U,F",CHIHUAHUA                
21504918,"54,S,F",CHIHUAHUA                
28956101,"34,U,F",CHIHUAHUA                
33520877,"39,U,F",CHIHUAHUA                
32660259,"43,D,F",CHIHUAHUA                
21192553,"55,S,M",CHIHUAHUA                
33564086,"33,C,M",CHIHUAHUA                
32993615,"31,U,M",CHIHUAHUA                
24967587,"28,U,F",CHIHUAHUA                
34860163,"34,U,F",CHIHUAHUA                
35412435,"63,U,M",CHIHUAHUA                
7992819,"40,S,M",COAHUILA                 
2693254,"65,C,F",COAHUILA                 
14177908,"65,C,F",COAHUILA                 
2127132,"50,C,M",COAHUILA                 
2902543,"45,V,F",COAHUILA                 
2981136,"60,C,M",COAHUILA                 
2284985,"63,S,M",COAHUILA                 
13199583,"45,S,F",COAHUILA                 
2906541,"70,C,F",COAHUILA                 
16385182,"55,S,F",COAHUILA                 
2341083,"67,C,F",COAHUILA                 
12929107,"54,C,M",COAHUILA                 
14151843,"71,C,F",COAHUILA                 
13966860,"59,C,M",COAHUILA                 
15869007,"64,C,M",COAHUILA                 
2942892,"72,C,M",COAHUILA                 
2202652,"69,C,F",COAHUILA                 
8231731,"67,C,F",COAHUILA                 
2281219,"64,C,F",COAHUILA                 
2467792,"45,S,M",COAHUILA                 
4809900,"46,C,M",COAHUILA                 
12853393,"39,C,M",COAHUILA                 
13467437,"61,C,M",COAHUILA                 
29395483,"33,C,M",COAHUILA                 
25370995,"37,S,M",COAHUILA                 
24447481,"41,U,M",COAHUILA                 
22833585,"49,C,M",COAHUILA                 
26315620,"55,U,F",COAHUILA                 
4813532,"51,S,F",COAHUILA                 
30071525,"28,C,F",COAHUILA                 
39603815,"23,S,M",COAHUILA                 
2251958,"55,C,M",COAHUILA                 
2652131,"63,C,F",COAHUILA                 
35171382,"33,C,M",COAHUILA                 
31634627,"51,C,M",COAHUILA                 
32685602,"34,C,M",COAHUILA                 
21657456,"34,C,M",COAHUILA                 
28408094,"54,S,M",COAHUILA                 
26050451,"27,U,M",COAHUILA                 
27387157,"27,U,M",COAHUILA                 
26303213,"72,V,F",COAHUILA                 
21334572,"40,U,F",COAHUILA                 
