id_Familia,Departamento,Clase,Familia,Categoria,Subcategoria
1326300,DAMAS,INVIERNO DAMA,BUFANDA,Dama Señora,Dama Señora
1326421,DAMAS,INVIERNO DAMA,CAPAS,Dama Señora,Dama Señora
1327077,DAMAS,VERANO JUVENIL,BERMUDA,Dama Joven,Dama Joven
1327087,DAMAS,VERANO JUVENIL,TRAJE BAÑO COMP/TANKI,Dama Joven,Dama Joven
1327104,DAMAS,VERANO JUVENIL,SHORT MEZCLILLA-GABAR,Dama Joven,Dama Joven
1327106,DAMAS,VERANO JUVENIL,CAPRI,Dama Joven,Dama Joven
1327116,DAMAS,VERANO JUVENIL,SHORT MODA,Dama Joven,Dama Joven
1327249,DAMAS,VERANO JUVENIL,SALIDA DE PLAYA,Dama Joven,Dama Joven
1327529,DAMAS,VERANO JUVENIL,SHORT PLAYA,Dama Joven,Dama Joven
1327530,DAMAS,VERANO JUVENIL,JUMPER VERANO,Dama Joven,Dama Joven
1327531,DAMAS,VERANO JUVENIL,FALDA VERANO,Dama Joven,Dama Joven
1327532,DAMAS,VERANO JUVENIL,CHALECO VERANO,Dama Joven,Dama Joven
1327533,DAMAS,VERANO JUVENIL,SOMBRERO VERANO,Dama Joven,Dama Joven
1327538,DAMAS,VERANO JUVENIL,BIKINI SET,Dama Joven,Dama Joven
1327559,DAMAS,VERANO JUVENIL,BIKINI TOP,Dama Joven,Dama Joven
1327560,DAMAS,VERANO JUVENIL,BIKINI BOTTOM,Dama Joven,Dama Joven
1328493,DAMAS,JR TALLAS EXTRA,BLUSA MODA,Dama Joven,Dama Joven
1328494,DAMAS,JR TALLAS EXTRA,BLUSA BASICA,Dama Joven,Dama Joven
1328495,DAMAS,JR TALLAS EXTRA,PLAYERA MODA,Dama Joven,Dama Joven
1328496,DAMAS,JR TALLAS EXTRA,PLAYERA BASICA,Dama Joven,Dama Joven
1328497,DAMAS,JR TALLAS EXTRA,VESTIDO,Dama Joven,Dama Joven
1328498,DAMAS,JR TALLAS EXTRA,BOTTOMS,Dama Joven,Dama Joven
1328553,DAMAS,JR TALLAS EXTRA,ENVOLVENTE LIGERO TEX,Dama Joven,Dama Joven
1329499,DAMAS,VERANO TALLA EXTRA,TRAJE DE BAÑO,Dama Joven,Dama Joven
1329500,DAMAS,VERANO TALLA EXTRA,SHORT,Dama Joven,Dama Joven
1329501,DAMAS,VERANO TALLA EXTRA,SALIDA DE PLAYA,Dama Joven,Dama Joven
1330502,DAMAS,JR TALLAS EXTRA INVIERNO,CHALECO,Dama Joven,Dama Joven
1330503,DAMAS,JR TALLAS EXTRA INVIERNO,CHAMARRA,Dama Joven,Dama Joven
1330504,DAMAS,JR TALLAS EXTRA INVIERNO,SUETER,Dama Joven,Dama Joven
1330505,DAMAS,JR TALLAS EXTRA INVIERNO,SUDADERA,Dama Joven,Dama Joven
1330506,DAMAS,JR TALLAS EXTRA INVIERNO,PLAYERA ML,Dama Joven,Dama Joven
1330507,DAMAS,JR TALLAS EXTRA INVIERNO,BLUSA INVIERNO,Dama Joven,Dama Joven
1330508,DAMAS,JR TALLAS EXTRA INVIERNO,VESTIDO,Dama Joven,Dama Joven
1330509,DAMAS,JR TALLAS EXTRA INVIERNO,CONJUNTO DE PANTS,Dama Joven,Dama Joven
1331510,DAMAS,ACCESORIOS INVIERNO,BUFANDA,Dama Joven,Dama Joven
1331511,DAMAS,ACCESORIOS INVIERNO,PASHMINA,Dama Joven,Dama Joven
1331512,DAMAS,ACCESORIOS INVIERNO,GORRO,Dama Joven,Dama Joven
1331513,DAMAS,ACCESORIOS INVIERNO,GUANTES,Dama Joven,Dama Joven
1331514,DAMAS,ACCESORIOS INVIERNO,SOMBRERO,Dama Joven,Dama Joven
1331515,DAMAS,ACCESORIOS INVIERNO,NOVEDADES,Dama Joven,Dama Joven
1332516,DAMAS,DEPORTE MODA,TOP,Deportivo,Deportivo
1332517,DAMAS,DEPORTE MODA,BOTTOM,Deportivo,Deportivo
1333004,DAMAS,ROPA DE DORMIR INV,BATA INVIERNO,Lencería,Lencería
1333007,DAMAS,ROPA DE DORMIR INV,PIJAMA INVIERNO DAMA,Lencería,Lencería
1333018,DAMAS,ROPA DE DORMIR INV,CAMISON INVIERNO,Lencería,Lencería
1333069,DAMAS,ROPA DE DORMIR INV,PIJAMA INV JUVENIL,Lencería,Lencería
1333634,DAMAS,ROPA DE DORMIR INV,BATA JUVENIL,Lencería,Lencería
1333635,DAMAS,ROPA DE DORMIR INV,CAMISON JUVENIL,Lencería,Lencería
1334661,DAMAS,DEPORTIVO INV TALLA EXTRA,TOP DEP INV TALLA EXT,Lencería,Lencería
1334662,DAMAS,DEPORTIVO INV TALLA EXTRA,BOTOM DEP INV TALL EX,Lencería,Lencería
1334663,DAMAS,DEPORTIVO INV TALLA EXTRA,CONJ INV DEP TALLA EX,Lencería,Lencería
1335666,DAMAS,DEPORTIVO VER TALLA EXTRA,TOP DEP VER TALLA EXT,Deportivo,Deportivo
1335667,DAMAS,DEPORTIVO VER TALLA EXTRA,BOTTOM DEP VER TA EXT,Deportivo,Deportivo
1335668,DAMAS,DEPORTIVO VER TALLA EXTRA,CONJ VER DEP TALLA EX,Lencería,Lencería
1336705,DAMAS,PLAYA VERANO JUVENIL,TRAJE DE BAÑO,Dama Joven,Dama Joven
1336707,DAMAS,PLAYA VERANO JUVENIL,SALIDA DE PLAYA,Dama Joven,Dama Joven
1336708,DAMAS,PLAYA VERANO JUVENIL,SHORT PLAYA,Dama Joven,Dama Joven
1336709,DAMAS,PLAYA VERANO JUVENIL,BIKINI SET,Dama Joven,Dama Joven
1336710,DAMAS,PLAYA VERANO JUVENIL,BIKINI TOP,Dama Joven,Dama Joven
1336711,DAMAS,PLAYA VERANO JUVENIL,BIKINI BOTTOM,Dama Joven,Dama Joven
1336720,DAMAS,PLAYA VERANO JUVENIL,TRAJE BAÑO MATERNIDAD,Dama Joven,Dama Joven
1337712,DAMAS,PLAYA VERANO TALLA EXTRA,T BAÑO JUVENIL T EXT,Dama Joven,Dama Joven
1337714,DAMAS,PLAYA VERANO TALLA EXTRA,SHORT / PANT SRA,Dama Señora,Dama Señora
1337715,DAMAS,PLAYA VERANO TALLA EXTRA,TRAJE BAÑO SRA TE,Dama Señora,Dama Señora
1337716,DAMAS,PLAYA VERANO TALLA EXTRA,SALIDA PLAYA SRA TE,Dama Señora,Dama Señora
1338717,DAMAS,PLAYA VERANO SRA,TRAJE BAÑO SRA,Dama Señora,Dama Señora
1338718,DAMAS,PLAYA VERANO SRA,SALIDA DE PLAYA SRA,Dama Señora,Dama Señora
1338719,DAMAS,PLAYA VERANO SRA,TANKINI SRA,Dama Señora,Dama Señora
1353275,DAMAS,BISUTERIA,DIJE,Dama Joven,Dama Joven
1353290,DAMAS,BISUTERIA,CADENA,Dama Joven,Dama Joven
1353295,DAMAS,BISUTERIA,COLLAR,Dama Joven,Dama Joven
1353296,DAMAS,BISUTERIA,PULSERA,Dama Joven,Dama Joven
1353297,DAMAS,BISUTERIA,ARETES,Dama Joven,Dama Joven
1353298,DAMAS,BISUTERIA,NOVEDADES,Dama Joven,Dama Joven
1353307,DAMAS,BISUTERIA,ANILLO,Dama Joven,Dama Joven
1353324,DAMAS,BISUTERIA,LENTES,Dama Joven,Dama Joven
1373032,DAMAS,MODA,BLAZER,Dama Joven,Dama Joven
1373041,DAMAS,MODA,BLAZER T EXTRA,Dama Joven,Dama Joven
1373122,DAMAS,MODA,LEGGIN,Dama Joven,Dama Joven
1373123,DAMAS,MODA,ENVOLVENTE LIGERO,Dama Joven,Dama Joven
1373126,DAMAS,MODA,CHAMARRA LIGERA MODA,Dama Joven,Dama Joven
1373141,DAMAS,MODA,CHALECO VERANO,Dama Joven,Dama Joven
1373322,DAMAS,MODA,JUMPER,Dama Joven,Dama Joven
1373534,DAMAS,MODA,FALDA MODA,Dama Joven,Dama Joven
1373541,DAMAS,MODA,SHORT MODA,Dama Joven,Dama Joven
1378104,DAMAS,FALDA JUVENIL,MEZCLILLA,Dama Joven,Dama Joven
1378105,DAMAS,FALDA JUVENIL,MODA,Dama Joven,Dama Joven
1380073,DAMAS,PLAYERA JUVENIL,MODA MC,Dama Joven,Dama Joven
1380161,DAMAS,PLAYERA JUVENIL,TALLA EXTRA,Dama Joven,Dama Joven
1380203,DAMAS,PLAYERA JUVENIL,MODA SM,Dama Joven,Dama Joven
1380283,DAMAS,PLAYERA JUVENIL,BASICA MC,Dama Joven,Dama Joven
1380284,DAMAS,PLAYERA JUVENIL,BASICA SM,Dama Joven,Dama Joven
1380285,DAMAS,PLAYERA JUVENIL,SEAMLESS,Dama Joven,Dama Joven
1380535,DAMAS,PLAYERA JUVENIL,POLO,Dama Joven,Dama Joven
1380550,DAMAS,PLAYERA JUVENIL,MANGA 3-4,Dama Joven,Dama Joven
1380626,DAMAS,PLAYERA JUVENIL,ECONOMICA MC,Dama Joven,Dama Joven
1380627,DAMAS,PLAYERA JUVENIL,ECONOMICA SM,Dama Joven,Dama Joven
1381009,DAMAS,PLAYERA DAMA,PLAYERA VERANO EXTRAS,Dama Señora,Dama Señora
1381073,DAMAS,PLAYERA DAMA,PLAYERA VER MODA,Dama Señora,Dama Señora
1381101,DAMAS,PLAYERA DAMA,PLAY VER TEJIDA,Dama Señora,Dama Señora
1381103,DAMAS,PLAYERA DAMA,PLAY VER BASICA,Dama Señora,Dama Señora
1381563,DAMAS,PLAYERA DAMA,EXTRA BASICO,Dama Señora,Dama Señora
1381564,DAMAS,PLAYERA DAMA,EXTRA MODA,Dama Señora,Dama Señora
1384105,DAMAS,FALDA DAMA,FALDA T REGULAR,Dama Señora,Dama Señora
1384218,DAMAS,FALDA DAMA,FALDA TALLA  EXTRAS,Dama Señora,Dama Señora
1387157,DAMAS,BOLSAS,DE HOMBRO,Dama Joven,Dama Joven
1387158,DAMAS,BOLSAS,MOCHILA,Dama Joven,Dama Joven
1387299,DAMAS,BOLSAS,CRUZADA,Dama Joven,Dama Joven
1387300,DAMAS,BOLSAS,DE MANO,Dama Joven,Dama Joven
1387301,DAMAS,BOLSAS,DE PLAYA,Dama Joven,Dama Joven
1387302,DAMAS,BOLSAS,MESSENGER,Dama Joven,Dama Joven
1387303,DAMAS,BOLSAS,CLUTCH FIESTA,Dama Joven,Dama Joven
1391106,DAMAS,VERANO SEÑORA,SHORT T REGULAR,Dama Señora,Dama Señora
1391218,DAMAS,VERANO SEÑORA,SHORT CASUAL T EXTRA,Dama Señora,Dama Señora
1391423,DAMAS,VERANO SEÑORA,SHORT MEZCLI EXT Y RE,Dama Señora,Dama Señora
1391424,DAMAS,VERANO SEÑORA,BERMUDA EXTRA Y REG,Dama Señora,Dama Señora
1391425,DAMAS,VERANO SEÑORA,CAPRI PESQUERO,Dama Señora,Dama Señora
1391491,DAMAS,VERANO SEÑORA,TRAJE DE BAÑO DAMA,Dama Señora,Dama Señora
1391565,DAMAS,VERANO SEÑORA,SHORT CASUAL T/REGULA,Dama Señora,Dama Señora
1401002,NIÑAS,ACCESORIOS,NOVEDADES,Niñas,Niñas
1401004,NIÑAS,ACCESORIOS,GORRA,Niñas,Niñas
1401172,NIÑAS,ACCESORIOS,DIARIOS,Niñas,Niñas
1401187,NIÑAS,ACCESORIOS,BOLSA INFANTIL,Niñas,Niñas
1401188,NIÑAS,ACCESORIOS,CINTO INFANTIL/JUVENI,Niñas,Niñas
1401210,NIÑAS,ACCESORIOS,ALCANCIAS,Niñas,Niñas
1401291,NIÑAS,ACCESORIOS,CABELLO\BISUTERIA INF,Niñas,Niñas
1401321,NIÑAS,ACCESORIOS,RELOJES,Niñas,Niñas
1401324,NIÑAS,ACCESORIOS,LENTES,Niñas,Niñas
1401335,NIÑAS,ACCESORIOS,BOLSA NIÑA JUVENIL,Niñas,Niñas
1401411,NIÑAS,ACCESORIOS,CINTO JUVENIL,Niñas,Niñas
1401412,NIÑAS,ACCESORIOS,CABELLO BISUTERIA JUV,Niñas,Niñas
1402439,NIÑAS,DEPORTE VERANO,TOP INF JUVENIL,Niñas,Niñas
1402440,NIÑAS,DEPORTE VERANO,BOTTOMS INF JUV,Niñas,Niñas
1402441,NIÑAS,DEPORTE VERANO,CONJUNTO INF JUV,Niñas,Niñas
1403039,NIÑAS,VERANO,SALIDAS DE PLAYA,Niñas,Niñas
1403087,NIÑAS,VERANO,TRAJE BAÑO NIÑA,Niñas,Niñas
1403088,NIÑAS,VERANO,TRAJE BAÑO JUVENIL,Niñas,Niñas
1403134,NIÑAS,VERANO,FALDA INFANTL/JUVENIL,Niñas,Niñas
1403170,NIÑAS,VERANO,JUMPER INFANTIL,Niñas,Niñas
1403171,NIÑAS,VERANO,JUMPER JUVENIL,Niñas,Niñas
1403176,NIÑAS,VERANO,SHORT INFANTIL,Niñas,Niñas
1403177,NIÑAS,VERANO,SHORT JUVENIL,Niñas,Niñas
1403279,NIÑAS,VERANO,CAPRI INFANTIL,Niñas,Niñas
1403280,NIÑAS,VERANO,CAPRI JUVENIL,Niñas,Niñas
1403410,NIÑAS,VERANO,FALDA JUVENIL,Niñas,Niñas
1405219,NIÑAS,INVIERNO GRUESO JUVENIL,CHALECO JUVENIL,Niñas,Niñas
1405220,NIÑAS,INVIERNO GRUESO JUVENIL,CHAMARRA DELGADA JUV,Niñas,Niñas
1405221,NIÑAS,INVIERNO GRUESO JUVENIL,CHAMARRA GRUESA JUV,Niñas,Niñas
1405222,NIÑAS,INVIERNO GRUESO JUVENIL,JUEGO DE PANTS JUVENI,Niñas,Niñas
1405223,NIÑAS,INVIERNO GRUESO JUVENIL,SUDADERA JUVENIL,Niñas,Niñas
1405457,NIÑAS,INVIERNO GRUESO JUVENIL,SUETER JUVENIL,Niñas,Niñas
1405601,NIÑAS,INVIERNO GRUESO JUVENIL,BUFANDA/GORRO JUVENIL,Niñas,Niñas
1407638,NIÑAS,ROPA DE DORMIR INVIERNO,PIJAMA INV JUVENIL,Niñas,Niñas
1407639,NIÑAS,ROPA DE DORMIR INVIERNO,PIJAMA INV INFANTIL,Niñas,Niñas
1407640,NIÑAS,ROPA DE DORMIR INVIERNO,CAMISON INV JUVENIL,Niñas,Niñas
1407641,NIÑAS,ROPA DE DORMIR INVIERNO,CAMISON INV INFANTIL,Niñas,Niñas
1407642,NIÑAS,ROPA DE DORMIR INVIERNO,BATA INV JUVENIL,Niñas,Niñas
1407643,NIÑAS,ROPA DE DORMIR INVIERNO,BATA INV INFANTIL,Niñas,Niñas
1408007,NIÑAS,UNIFORMES,BLUSA ESCOLAR,Escolar,Escolar
1408034,NIÑAS,UNIFORMES,FALDA ESCOLAR,Escolar,Escolar
1408069,NIÑAS,UNIFORMES,PLAYERA,Escolar,Escolar
1409104,NIÑAS,INVIERNO LIGERO INF JUV,FALDA JUVENIL,Niñas,Niñas
1409117,NIÑAS,INVIERNO LIGERO INF JUV,VESTIDO FIESTA,Niñas,Niñas
1409134,NIÑAS,INVIERNO LIGERO INF JUV,FALDA INFANTIL,Niñas,Niñas
1409327,NIÑAS,INVIERNO LIGERO INF JUV,BLUSA JUVENIL,Niñas,Niñas
1409328,NIÑAS,INVIERNO LIGERO INF JUV,BLUSA INFANTIL,Niñas,Niñas
1409329,NIÑAS,INVIERNO LIGERO INF JUV,PLAYERA JUVENIL,Niñas,Niñas
1409330,NIÑAS,INVIERNO LIGERO INF JUV,PLAYERA INFANTIL,Niñas,Niñas
1409331,NIÑAS,INVIERNO LIGERO INF JUV,VESTIDO JUVENIL,Niñas,Niñas
1409332,NIÑAS,INVIERNO LIGERO INF JUV,VESTIDO INFANTIL,Niñas,Niñas
1409334,NIÑAS,INVIERNO LIGERO INF JUV,CONJUNTO PANTALON,Niñas,Niñas
1409452,NIÑAS,INVIERNO LIGERO INF JUV,MODA NIÑAS INF JUV,Niñas,Niñas
1409721,NIÑAS,INVIERNO LIGERO INF JUV,DISFRACES,Niñas,Niñas
1410001,NIÑAS,INVIERNO GRUESO INFANTIL,GUANTES,Niñas,Niñas
1410008,NIÑAS,INVIERNO GRUESO INFANTIL,BUFANDA GORRO,Niñas,Niñas
1410028,NIÑAS,INVIERNO GRUESO INFANTIL,CHALECO INF,Niñas,Niñas
1410029,NIÑAS,INVIERNO GRUESO INFANTIL,CHAMARRA DELGADA INF,Niñas,Niñas
1410030,NIÑAS,INVIERNO GRUESO INFANTIL,CHAMARRA GRUESA INF,Niñas,Niñas
1410032,NIÑAS,INVIERNO GRUESO INFANTIL,JUEGO DE PANTS INF,Niñas,Niñas
1410070,NIÑAS,INVIERNO GRUESO INFANTIL,SUDADERA INF,Niñas,Niñas
1410080,NIÑAS,INVIERNO GRUESO INFANTIL,SUETER INF,Niñas,Niñas
1410133,NIÑAS,INVIERNO GRUESO INFANTIL,CONJUNTO FALDA INF,Niñas,Niñas
1410215,NIÑAS,INVIERNO GRUESO INFANTIL,SWEATER JUVENIL,Niñas,Niñas
1410219,NIÑAS,INVIERNO GRUESO INFANTIL,CHALECO JUVENIL,Niñas,Niñas
1410220,NIÑAS,INVIERNO GRUESO INFANTIL,CHAMARRA DELGADA JUV,Niñas,Niñas
1410221,NIÑAS,INVIERNO GRUESO INFANTIL,CHAMARRA GRUESA JUV,Niñas,Niñas
1410222,NIÑAS,INVIERNO GRUESO INFANTIL,JUEGO DE PANTS JUVENI,Niñas,Niñas
1410223,NIÑAS,INVIERNO GRUESO INFANTIL,SUDADERA JUVENIL,Niñas,Niñas
1410313,NIÑAS,INVIERNO GRUESO INFANTIL,ABRIGO,Niñas,Niñas
1410334,NIÑAS,INVIERNO GRUESO INFANTIL,CONJUNTO PANTALON,Niñas,Niñas
1412065,NIÑAS,COORDINADOS,COORDINADO CAMISETA,Niñas,Niñas
1412150,NIÑAS,COORDINADOS,COORDINADO BRA,Niñas,Niñas
1412228,NIÑAS,COORDINADOS,COORDINADO CORPIÑO,Niñas,Niñas
1412636,NIÑAS,COORDINADOS,CAMISETA JUVENIL,Niñas,Niñas
1413016,NIÑAS,INTERIOR TOPS,CAMISETA INFANTIL,Niñas,Niñas
1413214,NIÑAS,INTERIOR TOPS,CORPIÑO,Niñas,Niñas
1413238,NIÑAS,INTERIOR TOPS,BRA-COPA,Niñas,Niñas
1413637,NIÑAS,INTERIOR TOPS,CAMISETA JUVENIL,Niñas,Niñas
1414135,NIÑAS,PANTALETA,INFANTIL,Niñas,Niñas
1414136,NIÑAS,PANTALETA,JUVENIL,Niñas,Niñas
1414137,NIÑAS,PANTALETA,BOXER INFANTIL,Niñas,Niñas
1414138,NIÑAS,PANTALETA,BOXER JUVENIL,Niñas,Niñas
1416017,NIÑAS,ROPA DE DORMIR VERANO,CAMISON VERANO,Niñas,Niñas
1416018,NIÑAS,ROPA DE DORMIR VERANO,PIJAMA VERANO JUVENIL,Niñas,Niñas
1416068,NIÑAS,ROPA DE DORMIR VERANO,PIJAMAVERANO INFANTIL,Niñas,Niñas
1416069,NIÑAS,ROPA DE DORMIR VERANO,PIJAMA INVIERNO,Niñas,Niñas
1416644,NIÑAS,ROPA DE DORMIR VERANO,CAMISON VER INFANTIL,Niñas,Niñas
1416645,NIÑAS,ROPA DE DORMIR VERANO,CAMISON VER JUVENIL,Niñas,Niñas
1416646,NIÑAS,ROPA DE DORMIR VERANO,BATA VER INFANTIL,Niñas,Niñas
1416647,NIÑAS,ROPA DE DORMIR VERANO,BATA VER JUVENIL,Niñas,Niñas
1417073,NIÑAS,BLUSA VERANO M C,VERANO JUVENIL,Niñas,Niñas
1417132,NIÑAS,BLUSA VERANO M C,VERANO INFANTIL,Niñas,Niñas
1418071,NIÑAS,PLAYERAS,POLO INF/JUV,Niñas,Niñas
1418073,NIÑAS,PLAYERAS,MODA JUVENIL,Niñas,Niñas
1418132,NIÑAS,PLAYERAS,MODA INFANTIL,Niñas,Niñas
1418186,NIÑAS,PLAYERAS,MODA INF SM,Niñas,Niñas
1418276,NIÑAS,PLAYERAS,POLO MC JUV,Niñas,Niñas
1418277,NIÑAS,PLAYERAS,BASICA MC INF,Niñas,Niñas
1418278,NIÑAS,PLAYERAS,BASICA MC JUV,Niñas,Niñas
1418281,NIÑAS,PLAYERAS,MODA JUVENIL SM,Niñas,Niñas
1419104,NIÑAS,FALDA VERANO INF JUV,FALDA JUVENIL,Niñas,Niñas
1419134,NIÑAS,FALDA VERANO INF JUV,FALDA INFANTIL,Niñas,Niñas
1420059,NIÑAS,PANTALON,MEZCLILLA INFANTIL,Niñas,Niñas
1420063,NIÑAS,PANTALON,CASUAL JUVENIL,Niñas,Niñas
1420083,NIÑAS,PANTALON,MEZCLILLA JUVENIL,Niñas,Niñas
1420092,NIÑAS,PANTALON,CASUAL INFANTIL,Niñas,Niñas
1423073,NIÑAS,VESTIDO VERANO INF JUV,VERANO JUVENIL,Niñas,Niñas
1423117,NIÑAS,VESTIDO VERANO INF JUV,VESTIDO FIESTA INF,Niñas,Niñas
1423132,NIÑAS,VESTIDO VERANO INF JUV,VERANO INFANTIL,Niñas,Niñas
1423336,NIÑAS,VESTIDO VERANO INF JUV,FIESTA JUVENIL,Niñas,Niñas
1432021,NIÑAS,CONJUNTO  VERANO INF/JUV,CONJ FALDA INF/JUV,Niñas,Niñas
1432023,NIÑAS,CONJUNTO  VERANO INF/JUV,CONJ PANT MEZC INF/JV,Niñas,Niñas
1432042,NIÑAS,CONJUNTO  VERANO INF/JUV,SHORT,Niñas,Niñas
1432043,NIÑAS,CONJUNTO  VERANO INF/JUV,CONJ PANT CASUAL INF,Niñas,Niñas
1432287,NIÑAS,CONJUNTO  VERANO INF/JUV,CONJ PANT CASUAL JUV,Niñas,Niñas
1432399,NIÑAS,CONJUNTO  VERANO INF/JUV,DISFRACES,Niñas,Niñas
1477082,NIÑAS,INTERIOR CALCETAS INFANTIL,CALCETA DEPORTIVA,Niñas,Niñas
1477092,NIÑAS,INTERIOR CALCETAS INFANTIL,CALCETA ESCOLAR,Escolar,Escolar
1477160,NIÑAS,INTERIOR CALCETAS INFANTIL,CALCETA MODA,Niñas,Niñas
1477395,NIÑAS,INTERIOR CALCETAS INFANTIL,CALCETA GRUESA NIÑA,Niñas,Niñas
1477447,NIÑAS,INTERIOR CALCETAS INFANTIL,NIÑA LINER,Niñas,Niñas
1477485,NIÑAS,INTERIOR CALCETAS INFANTIL,CALCETA VESTIR,Niñas,Niñas
1477486,NIÑAS,INTERIOR CALCETAS INFANTIL,MALLA VERANO,Niñas,Niñas
1477487,NIÑAS,INTERIOR CALCETAS INFANTIL,MALLA INVIERNO,Niñas,Niñas
1477492,NIÑAS,INTERIOR CALCETAS INFANTIL,MODA LICENCIAS,Niñas,Niñas
1478048,NIÑAS,MALLA,MALLA VERANO,Niñas,Niñas
1478049,NIÑAS,MALLA,MALLA INVIERNO,Niñas,Niñas
1501001,BBS,ACCESORIOS,ZAPATO NIÑO,Bebes,Bebes
1501002,BBS,ACCESORIOS,ZAPATO NIÑA,Bebes,Bebes
1501004,BBS,ACCESORIOS,BABEROS,Bebes,Bebes
1501027,BBS,ACCESORIOS,CINTO,Bebes,Bebes
1501072,BBS,ACCESORIOS,PAÑALERA,Bebes,Bebes
1501145,BBS,ACCESORIOS,GORRA,Bebes,Bebes
1501291,BBS,ACCESORIOS,CABELLO BISUTERIA,Bebes,Bebes
1501346,BBS,ACCESORIOS,ESTUCHE REGALOS,Bebes,Bebes
1501387,BBS,ACCESORIOS,NOVEDADES,Bebes,Bebes
1505689,BBS,INTERIOR BEBE NIÑO,TRUSA,Bebes,Bebes
1505693,BBS,INTERIOR BEBE NIÑO,CAMISETA,Bebes,Bebes
1506722,BBS,CALCETERIA AÑOS,MALLA,Bebes,Bebes
1506723,BBS,CALCETERIA AÑOS,CALCETA DE VESTIR,Bebes,Bebes
1506724,BBS,CALCETERIA AÑOS,CALCETA GRUESA NIÑO,Bebes,Bebes
1506725,BBS,CALCETERIA AÑOS,CALCETA GRUESA NIÑA,Bebes,Bebes
1506729,BBS,CALCETERIA AÑOS,CALCETA MODA AÑO NIÑA,Bebes,Bebes
1506730,BBS,CALCETERIA AÑOS,CALCETA MODA AÑO NIÑO,Bebes,Bebes
1507726,BBS,INTERIOR AÑOS,CAMISETA NIÑO M L,Bebes,Bebes
1507727,BBS,INTERIOR AÑOS,CAMISETA NIÑA M L,Bebes,Bebes
1507731,BBS,INTERIOR AÑOS,BOXER NIÑO,Bebes,Bebes
1507732,BBS,INTERIOR AÑOS,CAMISETA NIÑO,Bebes,Bebes
1507733,BBS,INTERIOR AÑOS,CAMISETA NIÑA,Bebes,Bebes
1507734,BBS,INTERIOR AÑOS,PANTALETA,Bebes,Bebes
1507735,BBS,INTERIOR AÑOS,TRUSA,Bebes,Bebes
1507741,BBS,INTERIOR AÑOS,PJ AÑO NIÑA,Bebes,Bebes
1507742,BBS,INTERIOR AÑOS,TERMICO,Bebes,Bebes
1507743,BBS,INTERIOR AÑOS,PJ AÑO NIÑOS,Bebes,Bebes
1536001,BBS,TEJIDOS,GUANTE ALGODON,Bebes,Bebes
1536002,BBS,TEJIDOS,BAUTIZOS,Bebes,Bebes
1536006,BBS,TEJIDOS,CHAMBRA,Bebes,Bebes
1536041,BBS,TEJIDOS,GORRO ALGODON,Bebes,Bebes
1537003,BBS,BLANCO BEBES,ALMOHADA,Bebes,Bebes
1537020,BBS,BLANCO BEBES,COBERTOR,Bebes,Bebes
1537070,BBS,BLANCO BEBES,FACIALES/ESPONJAS,Bebes,Bebes
1537076,BBS,BLANCO BEBES,JGO SABANAS,Bebes,Bebes
1537078,BBS,BLANCO BEBES,TOALLAS,Bebes,Bebes
1537306,BBS,BLANCO BEBES,BATA,Bebes,Bebes
1538007,BBS,EXTERIOR MESES,PLAYERA MC NIÑA,Bebes,Bebes
