source,target,weight
1303061,1327531,0.278352219208894
1303061,1327532,0.289027259284525
1303061,1327533,0.31690428174840135
1303061,1328553,0.28341304645463555
1303061,1329501,0.2822346015727856
1303061,1330502,0.2735595303359957
1303061,1331510,0.3918788066269244
1303061,1331511,0.4040346949423726
1303061,1331512,0.3699012831489104
1303061,1331513,0.3884074871208169
1303061,1331514,0.40804447165601976
1303061,1332516,0.3208176078356552
1303061,1332517,0.31394182322570047
1303061,1333018,0.2945202040545604
1303061,1335667,0.28915033768175585
1303061,1336707,0.27771010315628836
1303061,1336708,0.28498349344201634
1303061,1336709,0.28931399606857466
1303061,1336711,0.2949821115409963
1303061,1353295,0.3343408187097845
1303061,1353296,0.3499933712250125
1303061,1353297,0.32112891588461634
1303061,1353298,0.38825866215932997
1303061,1353307,0.36129613610108774
1303061,1373032,0.3718557761837733
1303061,1373123,0.41490648814553727
1303061,1373126,0.2916442458556018
1303061,1373322,0.31382093743127737
1303061,1373541,0.3012737731434473
1303061,1380073,0.28114336338986784
1303061,1380203,0.2944687942855795
1303061,1380284,0.2774315787136401
1303061,1380550,0.30912823441858417
1303061,1380626,0.27837160740065614
1303061,1380627,0.28755526441772955
1303061,1381009,0.2841983969259406
1303061,1381073,0.28705212510504396
1303061,1381103,0.27998357073656704
1303061,1381563,0.2763426501969357
1303061,1381564,0.2877575923820739
1303061,1384218,0.27626554525875713
1303061,1387157,0.28104338240962223
1303061,1387158,0.29295460004318624
1303061,1387299,0.2791814741699173
1303061,1387300,0.28170048112604346
1303061,1387303,0.2807796625604076
1303061,1391218,0.2867363269644031
1303061,1391423,0.2779276732853273
1303061,1391424,0.2805638288753214
1303061,1391425,0.2890592935588468
1303061,1391565,0.30660841066425315
1303061,1752050,0.343842639058504
1303061,1752051,0.296944966315919
1303061,1752071,0.32102563374062976
1303061,1752445,0.2954533687064063
1303061,1796048,0.28226370286514796
1303061,1835028,0.2991840458926154
1303061,1835127,0.28658313977468075
1303061,1835128,0.29748663308060364
1303061,1835129,0.2795624598369017
1303061,1835130,0.2816092606564991
1303061,1835308,0.29209738593259044
1303061,1860002,0.29922247000515134
1303061,1860049,0.3543197097393766
1303061,1860051,0.2945547566194033
1303061,1860052,0.28321186352946165
1303061,1860130,0.3012857180034013
1303061,1860237,0.2973378143374918
1303061,1860240,0.336593075813138
1303061,1860241,0.29082150942520185
1303061,1860407,0.2972463252199324
1303061,1860569,0.2823138634282934
1303061,1861038,0.2756711519746257
1303061,1862005,0.29022268966592435
1303061,1862006,0.2944106725178058
1303061,1862007,0.27481623894075685
1303061,1862008,0.27588239639371154
1303061,1862224,0.328562587111865
1303061,1862568,0.30732207013754925
1303061,1871191,0.2998903824157835
1303061,1303109,0.28569275410655287
1303061,1303520,0.2731728152554516
1303061,1306099,0.2733704517193895
1303061,1310070,0.2736219432938174
1303061,1320443,0.27198409993275535
1303061,1323073,0.273786295516256
1303061,1330504,0.271920662157408
1303061,1330505,0.2708336115878873
1303061,1336710,0.27277258353152817
1303061,1384105,0.272033171379037
1303065,1303326,0.4180634057829051
1303065,1303519,0.3522622415285066
1303065,1304027,0.3740036901888106
1303065,1304123,0.3205837393450856
1303065,1304419,0.29723461394569467
1303065,1304420,0.3102272934572902
1303065,1304435,0.2909334781871263
1303065,1304436,0.3108994461127541
1303065,1304437,0.29848859944709716
1303065,1304444,0.3594078983977171
1303065,1304450,0.330369404131426
1303065,1304595,0.3214765618103066
1303065,1307472,0.3197010662825408
1303065,1307473,0.2779915992962852
1303065,1307474,0.2928337912259811
1303065,1307477,0.2945328273126595
1303065,1307478,0.34044386011067246
1303065,1307479,0.2939048999109513
1303065,1309069,0.31602935847715713
1303065,1309092,0.2801090034058547
1303065,1309142,0.3154653483778744
1303065,1309521,0.30360462776546365
1303065,1309522,0.311997627631342
1303065,1309596,0.32089162871182136
1303065,1310028,0.29087754119627335
1303065,1310030,0.303644424542091
1303065,1310033,0.2916527011768251
1303065,1310070,0.2972293281655351
1303065,1310080,0.2996311162994775
1303065,1310121,0.29897740437033565
1303065,1310140,0.2872306024052411
1303065,1310280,0.348570873652041
1303065,1310542,0.3470497362394861
1303065,1311314,0.27408750342852845
1303065,1311315,0.31061059962247084
1303065,1311316,0.2778429054098159
1303065,1312150,0.2953093547253552
1303065,1312207,0.28579546710291864
1303065,1312208,0.27669803832545614
1303065,1312571,0.2806761720611515
1303065,1313064,0.3189895877133492
1303065,1313096,0.31898175255442585
1303065,1313152,0.3126084658718687
1303065,1313155,0.31135989065880676
1303065,1313196,0.3201081494149563
1303065,1313229,0.32556410879650977
1303065,1314063,0.3072590349113754
1303065,1314064,0.28821032902838306
1303065,1314129,0.31822463372349447
1303065,1314137,0.2749923284379738
1303065,1314156,0.3079924926256123
1303065,1314235,0.3132590579918657
1303065,1316006,0.2867426813908475
1303065,1316016,0.30480837771732355
1303065,1316017,0.29760237140802404
1303065,1316019,0.31199053776016633
1303065,1316068,0.2748641071882161
1303065,1316124,0.3010552925912591
1303065,1317203,0.2718366147173134
1303065,1317205,0.2750418066986267
1303065,1317523,0.27910095475169266
1303065,1317524,0.2842265323877858
1303065,1318003,0.29410102781817005
1303065,1318009,0.29584603417036043
1303065,1318073,0.2787570794347697
1303065,1318203,0.28062109236673083
1303065,1318545,0.3499702381104908
1303065,1319190,0.27738076222250346
1303065,1319526,0.2878120134248628
1303065,1319528,0.2992575860212391
1303065,1319557,0.3280526267562531
1303065,1320054,0.2813018224962717
1303065,1320059,0.2962811113133054
1303065,1320112,0.31508582934385626
1303065,1320143,0.2966240602302722
1303065,1320190,0.2852830796857314
1303065,1320422,0.30113524504951944
1303065,1320443,0.2757745667844754
1303065,1320558,0.273888687419976
1303065,1320670,0.29483016008572216
1303065,1320671,0.3094052597674976
1303065,1322080,0.29716846169847627
1303065,1322082,0.28309212917255916
1303065,1322108,0.3396973233935182
1303065,1322111,0.3269835967131777
1303065,1323537,0.2892355047523163
1303065,1323620,0.31396891890011697
1303065,1324546,0.2932610836687428
1303065,1324547,0.29818312020255056
1303065,1324548,0.3002431475192301
1303065,1324549,0.30124161847739533
1303065,1326028,0.3095187098296846
1303065,1326030,0.2934348332272285
1303065,1326033,0.29724269053509994
1303065,1326080,0.3162747747901012
1303065,1326112,0.2994261820668781
1303065,1326272,0.32725661843444315
1303065,1326300,0.38014211860263153
1303065,1327104,0.2858141352189335
1303065,1327249,0.27730582214091015
1303065,1327530,0.3605857654793795
1303065,1327531,0.27363851534445865
1303065,1327532,0.2867048650682068
1303065,1327533,0.31696374503138325
1303065,1328553,0.2894394921292329
1303065,1329501,0.28158470942970526
1303065,1330502,0.2770700207378933
1303065,1330503,0.274983378772591
1303065,1330504,0.2778025537232611
1303065,1330505,0.2761675632230903
1303065,1330509,0.28326661637185574
1303065,1331510,0.4130783277612876
1303065,1331511,0.4152486519865229
1303065,1331512,0.4240706377055394
1303065,1331513,0.4067983637787033
1303065,1331514,0.39750508427663955
1303065,1331515,0.29090323845058946
1303065,1332516,0.3068739274642867
1303065,1332517,0.30289255659279996
1303065,1333018,0.30383033204500015
1303065,1333069,0.27105021655738853
1303065,1335666,0.2722166559577547
1303065,1335667,0.28511175354803603
1303065,1336707,0.28419358212775186
1303065,1336708,0.30735282058475905
1303065,1336709,0.2916340332241473
1303065,1336710,0.27593080330920333
1303065,1336711,0.30082170695914384
1303065,1338717,0.287264877164649
1303065,1353295,0.29945640222028863
1303065,1353296,0.31169407769024227
1303065,1353297,0.2950284986288224
1303065,1353298,0.34792693125498514
1303065,1353307,0.31532123983785165
1303065,1373032,0.3267094238966952
1303065,1373123,0.3827511114976453
1303065,1373126,0.29147917837702136
1303065,1373322,0.2811125293360041
1303065,1373541,0.2866735773645567
1303065,1380073,0.2832776906917479
1303065,1380203,0.3027197611751497
1303065,1380283,0.2935195843573842
1303065,1380284,0.2837962812756333
1303065,1380550,0.32276976080295094
1303065,1380626,0.3133814672198168
1303065,1380627,0.3141999368816693
1303065,1381009,0.2838091589347737
1303065,1381073,0.30579945383302926
1303065,1381103,0.3039161067617797
1303065,1381563,0.3031913961091098
1303065,1381564,0.31147829147849326
1303065,1384105,0.28434504197543486
1303065,1384218,0.29857471655939827
1303065,1387157,0.2788188579520948
1303065,1387158,0.2935785922363466
1303065,1387299,0.27425207329629586
1303065,1391218,0.30576289521076505
1303065,1391423,0.2986831362450641
1303065,1391424,0.3168787471271066
1303065,1391425,0.3040330444932318
1303065,1391565,0.32046793074334673
1303065,1752012,0.2757753057902791
1303065,1752050,0.31841679452264365
1303065,1752051,0.2831350151128279
1303065,1752071,0.30761180334110677
1303065,1752389,0.3005273473520738
1303065,1752445,0.2897226398240697
1303065,1835028,0.2948278601336373
1303065,1835127,0.2773230253910151
1303065,1835128,0.28568120681013953
1303065,1835129,0.27825771210090333
1303065,1835130,0.2750516800048252
1303065,1835308,0.29802890570146223
1303065,1860002,0.3191569157241487
1303065,1860047,0.2904224370880459
1303065,1860049,0.3863058459369449
1303065,1860051,0.3052433835637784
1303065,1860130,0.31578872458628826
1303065,1860237,0.38466624192899973
1303065,1860240,0.30856213871021815
1303065,1860241,0.30813541946993955
1303065,1860407,0.2981648010609128
1303065,1860569,0.28299053350178743
1303065,1861038,0.2782300632903927
1303065,1862005,0.29202862359964205
1303065,1862006,0.280846938967166
1303065,1862007,0.27539789911834606
1303065,1862008,0.2719643485952582
1303065,1862224,0.305120206579499
1303065,1862568,0.2984975660193479
1303065,1871191,0.38747590114176206
1303065,1306099,0.27398836762891765
1303065,1307476,0.27221613378823256
1303065,1310300,0.27760647593284904
1303065,1323073,0.27254783164735497
1303065,1329500,0.27228450796027903
1303065,1387300,0.27345116268371816
1303065,1418281,0.27341844236835383
1303109,1309027,0.28727236403284506
1303109,1310300,0.3200045365972986
1303109,1310542,0.2757449003405886
1303109,1331514,0.27240298478660513
1303109,1332516,0.2790425041724071
1303109,1353296,0.278240596558177
1303109,1353298,0.27856679844295823
1303109,1353307,0.2810861744891697
1303109,1373141,0.29689709431134736
1303109,1387302,0.2744457283846242
1303109,1701067,0.3415201781002358
1303109,1711376,0.27409171939621485
1303109,1711377,0.27512479974884213
1303109,1713383,0.3058631597684338
1303109,1752050,0.31430382833316234
1303109,1796048,0.27660755222812244
1303109,2453006,0.29207470844741
1303109,2701017,0.27479754796806566
1303109,2702004,0.2717638330820149
1303109,2702011,0.2732951862502472
1303109,2820022,0.27894159364388893
1303109,2824027,0.27361952349965113
1303109,2824028,0.2727897433518634
1303109,2826023,0.27642323788212514
1303109,2826090,0.2943273690924364
1303109,2827023,0.273593288830123
1303109,2828023,0.2806738810340283
1303326,1303519,0.29699780955550503
1303326,1304027,0.4161756916344996
1303326,1304123,0.3253865572297873
1303326,1304419,0.3115296896064418
1303326,1304420,0.3289515929091793
1303326,1304435,0.3044756258119265
1303326,1304436,0.3164938240135573
1303326,1304437,0.3075502149632144
1303326,1304444,0.3766936299837521
1303326,1304450,0.34862485272822813
1303326,1304595,0.3456694897830272
1303326,1307472,0.34791175537278307
1303326,1307473,0.29762339883899935
1303326,1307474,0.3190154102231429
1303326,1307476,0.29683903714546983
1303326,1307477,0.314013530527327
1303326,1307478,0.3712090700193482
1303326,1307479,0.31391637072878936
1303326,1309069,0.31736751800975493
1303326,1309092,0.28401216549636965
1303326,1309142,0.30684980101101716
1303326,1309521,0.303182857892071
1303326,1309522,0.30170422908961203
1303326,1309596,0.3119268408067555
1303326,1310028,0.29332530990494254
1303326,1310030,0.3129060096934295
1303326,1310033,0.30064488243648746
1303326,1310070,0.28607318309054586
1303326,1310080,0.29194859647643556
1303326,1310121,0.28868890254069096
1303326,1310140,0.3060674107835318
1303326,1310280,0.4023144509798481
1303326,1310300,0.31552489744965284
1303326,1310542,0.3535303713093284
1303326,1311315,0.29963286871056405
1303326,1312150,0.2857948106359436
1303326,1312207,0.27687419162673044
1303326,1312571,0.2737728550598566
1303326,1313064,0.3051125689129615
1303326,1313096,0.30693805534152635
1303326,1313152,0.29929675989691157
1303326,1313155,0.2985671916602022
1303326,1313196,0.30439811099108294
1303326,1313229,0.30978736914010196
1303326,1314063,0.29354083017307453
1303326,1314064,0.2771788796792735
1303326,1314129,0.30364160178477967
1303326,1314156,0.29458002093264013
1303326,1314235,0.3008026660399266
1303326,1316006,0.27999396444850994
1303326,1316016,0.29460358235808903
1303326,1316017,0.29006854743568067
1303326,1316019,0.2993168161651072
1303326,1316124,0.28929272567335684
1303326,1317073,0.27604205593747644
1303326,1317203,0.28236480202279757
1303326,1317205,0.28165604629042307
1303326,1317523,0.2856162573913545
1303326,1317524,0.2920714420798296
1303326,1317525,0.2784232945808658
1303326,1318003,0.30902321715733877
1303326,1318009,0.31491160984218863
1303326,1318073,0.30487736101729024
1303326,1318203,0.2986632862493574
1303326,1318545,0.37563211799117896
1303326,1319139,0.2787467995336455
1303326,1319190,0.29349260287070444
1303326,1319526,0.2789796373765137
1303326,1319528,0.3068714231604784
1303326,1319557,0.2944979767585836
1303326,1320059,0.31699283198885375
1303326,1320112,0.34362694943782685
1303326,1320143,0.3203552500576081
1303326,1320190,0.2941924032634129
1303326,1320422,0.3140442869971209
1303326,1320670,0.2991142879771971
1303326,1320671,0.31493134308190496
1303326,1322080,0.2966193332252749
1303326,1322082,0.27942738627818975
1303326,1322108,0.34541566320595807
1303326,1322111,0.32601399490971894
1303326,1323537,0.30093035699998394
1303326,1323620,0.3256382350418985
1303326,1324117,0.28241744897324456
1303326,1324546,0.3045497864773281
1303326,1324547,0.3184243503585025
1303326,1324548,0.3038423461939708
1303326,1324549,0.3195117368010751
1303326,1326028,0.31392751773102695
1303326,1326030,0.31027511538916913
1303326,1326033,0.30696354252030006
1303326,1326080,0.322264056332824
1303326,1326112,0.2911823578530129
1303326,1326272,0.3628940933494694
1303326,1326300,0.4035950325066673
1303326,1327104,0.2794917144974367
1303326,1327530,0.33713068394784645
1303326,1327531,0.2789022978562378
1303326,1327532,0.2830562296197843
1303326,1327533,0.31987450072439266
1303326,1328553,0.2834073250597104
1303326,1330503,0.2756192705123697
1303326,1330509,0.27307522250876537
1303326,1331510,0.38852929026420563
1303326,1331511,0.4160864670255064
1303326,1331512,0.379568646723482
1303326,1331513,0.3911344690123652
1303326,1331514,0.41455758245609775
1303326,1332516,0.3086592927058085
1303326,1332517,0.3007041325369815
1303326,1333018,0.29254354481377914
1303326,1335667,0.2826867900268171
1303326,1336707,0.27815836162297786
1303326,1336708,0.28562118840802636
1303326,1336709,0.28121506483551667
1303326,1336711,0.2869634319762179
1303326,1338717,0.28570055606375294
1303326,1353295,0.31411336591872996
1303326,1353296,0.3318849121334388
1303326,1353297,0.30843880226078246
1303326,1353298,0.37577496161387636
1303326,1353307,0.3282935749871994
1303326,1373032,0.3563756448900484
1303326,1373123,0.3925046322637728
1303326,1373126,0.28775821558282394
1303326,1373322,0.287462311052853
1303326,1373534,0.27765858327788334
1303326,1373541,0.2910485281113357
1303326,1380073,0.2905369958480531
1303326,1380203,0.3019919863457301
1303326,1380283,0.28149314227190464
1303326,1380284,0.28537087932468463
1303326,1380550,0.31709595845125216
1303326,1380626,0.29140599221040914
1303326,1380627,0.30164591172613603
1303326,1381009,0.31460256823926663
1303326,1381073,0.32780451396027077
1303326,1381103,0.32303938820332356
1303326,1381563,0.31687834306327833
1303326,1381564,0.32736815675675995
1303326,1384105,0.30449662515422177
1303326,1384218,0.3125241729502785
1303326,1387157,0.3054621468794118
1303326,1387158,0.2951808708350231
1303326,1387299,0.2900918700623225
1303326,1387300,0.29498175807509064
1303326,1387303,0.2927407360427729
1303326,1391218,0.32220744314722854
1303326,1391423,0.3068796667554507
1303326,1391424,0.3182493639891776
1303326,1391425,0.3193216315598205
1303326,1391565,0.33488625517120524
1303326,1711378,0.2815319663332746
1303326,1752050,0.3224562384944191
1303326,1752051,0.29065551602758116
1303326,1752071,0.29894961950763277
1303326,1752389,0.27436281931184936
1303326,1752445,0.2783198794813696
1303326,1835028,0.288573085487097
1303326,1835127,0.27972973731099304
1303326,1835128,0.29432533045857173
1303326,1835129,0.2799018854979647
1303326,1835130,0.27411678106852944
1303326,1835308,0.2958548361569701
1303326,1860002,0.3095429226969306
1303326,1860049,0.3778549515293621
1303326,1860050,0.2823374715407472
1303326,1860051,0.2948104040409759
1303326,1860052,0.28163292912868637
1303326,1860130,0.3114837932352103
1303326,1860237,0.324962903185075
1303326,1860240,0.33090516807742754
1303326,1860241,0.3178763767551931
1303326,1860407,0.29010722480299594
1303326,1860569,0.2821211571832986
1303326,1862005,0.3037555444483792
1303326,1862006,0.28838110022640007
1303326,1862007,0.27466742482750733
1303326,1862008,0.2746564838427844
1303326,1862224,0.3261889811158604
1303326,1862568,0.3003291391072408
1303326,1871191,0.3272593371189448
1303326,1309027,0.27670462811470603
1303326,1311316,0.27130202442690426
1303326,1320054,0.27175558260967875
1303326,1323073,0.2733860178488036
1303326,1326206,0.2772931419706783
1303326,1331515,0.2766602643231478
1303326,1387301,0.27591970979957714
1303326,1861038,0.2713792784764874
1303519,1309142,0.27516661417825844
1303519,1310070,0.27232564092112593
1303519,1319557,0.31172151154603356
1303519,1327530,0.3011734308867167
1303519,1331510,0.3038526748773399
1303519,1331511,0.29281637117589127
1303519,1331512,0.3368925426521207
1303519,1331513,0.2929406577411149
1303519,1331514,0.28718057970623917
1303519,1336708,0.2718706789331288
1303519,1380283,0.2757201091978642
1303519,1380550,0.27414052954331053
1303519,1380626,0.2903993899680522
1303519,1380627,0.28591321503209877
1303519,1403170,0.30395455117233
1303519,1403171,0.3073185609746113
1303519,1403279,0.29984708139785754
1303519,1405222,0.27901949276400906
1303519,1405223,0.2752360911363719
1303519,1409327,0.2774346955432144
1303519,1409329,0.2788404218470165
1303519,1409330,0.27964005564807226
1303519,1410028,0.2811393882543749
1303519,1410032,0.3021033537213526
1303519,1418071,0.31287167768576457
1303519,1418132,0.2720996973872894
1303519,1418186,0.2769073575448294
1303519,1418276,0.28793711016983137
1303519,1418277,0.2922568944185814
1303519,1418278,0.28773131764150167
1303519,1418281,0.3202507651806941
1303519,1420063,0.27293641492970394
1303519,1420092,0.27547092536927165
1303519,1423073,0.27167171358706815
1303519,1432042,0.2746701235604426
1303519,1752389,0.2953165652834549
1303519,1860047,0.3047182175159589
1303519,1860049,0.31999593263465836
1303519,1860237,0.3881711157485958
1303519,1871191,0.37803074562297934
1303520,1331511,0.2725619306029156
1303520,1331513,0.2785500054810508
1303520,1331514,0.27735560985952856
1303520,1353298,0.2775709825261578
1303520,1353307,0.27087334812023506
1303520,1373123,0.2716076294367251
1303520,1401324,0.3743923862749942
1303520,1752050,0.27663631686519147
1303520,1796001,0.34611671910579733
1303520,1796002,0.36722826485603
1303520,2256002,0.29332535893054734
1303520,2910001,0.32937698159183
1303520,2979001,0.33830956787807803
1303520,2980001,0.3171135880838332
1303520,2980002,0.3333200476352498
1303520,2980003,0.33830956787807803
1303520,2985001,0.41948352452227355
1303520,2985004,0.3227484338767531
1303520,2990001,0.2748761038111834
1303520,2990002,0.31298161865639523
1303520,2990003,0.3091563339913714
1303520,2990004,0.33335459784857296
1303520,2990005,0.28312644564134626
1303520,2991001,0.2995533407766576
1303520,2991002,0.2888609557531294
1303520,2991003,0.2984503849378832
1303520,2994001,0.30072592825297934
1303520,2994002,0.28082869594581644
1303520,2994003,0.2877768272816727
1303520,2995001,0.4204059043160322
1303520,2995002,0.4219210655778809
1303520,2995003,0.42499882686698665
1303520,2995005,0.41274495085206603
1303520,2996001,0.3364708902711769
1303520,2996002,0.33826159699767083
1303520,2996003,0.33517534631573553
1303520,2996006,0.31652126893029614
1304027,1304123,0.35475943459839543
1304027,1304419,0.33810375701328255
1304027,1304420,0.3536432309733545
1304027,1304435,0.32412635522072397
1304027,1304436,0.341482016308132
1304027,1304437,0.31884111076352534
1304027,1304444,0.40618770064671267
1304027,1304450,0.38875231012754186
1304027,1304595,0.3663453554845905
1304027,1307472,0.3952495126197108
1304027,1307473,0.3287012859297879
1304027,1307474,0.358177617727966
1304027,1307476,0.3366634000767912
1304027,1307477,0.3137174485398729
1304027,1307478,0.36924455478825874
1304027,1307479,0.32650468688715323
1304027,1309069,0.28142716262832007
1304027,1309521,0.27909718080616136
1304027,1309522,0.27288381378180293
1304027,1309596,0.2833476838501575
1304027,1310028,0.2758102086857773
1304027,1310030,0.28651779763713703
1304027,1310033,0.2863805788075178
1304027,1310140,0.27347403716062646
1304027,1310280,0.3869236860791945
1304027,1310542,0.31284342396457565
1304027,1311315,0.28777952874820845
1304027,1312150,0.27393039620720383
1304027,1313064,0.29298689823786633
1304027,1313096,0.29133064577989953
1304027,1313152,0.28733261087601014
1304027,1313155,0.28460676290705256
1304027,1313196,0.290387260710089
1304027,1313229,0.29562041119333055
1304027,1314063,0.2840347461665722
1304027,1314064,0.2708075586297418
1304027,1314129,0.2918550701586391
1304027,1314156,0.2845540390100798
1304027,1314235,0.28841485965793046
1304027,1316006,0.27795206546633683
1304027,1316016,0.2906757597820345
1304027,1316017,0.29387826195365585
1304027,1316019,0.28948551207135087
1304027,1316124,0.2749098119220049
1304027,1317524,0.27284186628011986
1304027,1318003,0.3349118140240104
1304027,1318009,0.3465608870065474
1304027,1318073,0.3437407329674903
1304027,1318203,0.3238852710225169
1304027,1318545,0.42026218059368325
1304027,1319190,0.2928609409639785
1304027,1319528,0.285485292926375
1304027,1320059,0.3556960270902548
1304027,1320112,0.3858651410786989
1304027,1320143,0.365995455897789
1304027,1320190,0.31424708311568506
1304027,1320422,0.3403072999201624
1304027,1320670,0.3236386571627956
1304027,1320671,0.33939524238279456
1304027,1322080,0.30646957318450496
1304027,1322082,0.29423745449548183
1304027,1322108,0.36197909519125754
1304027,1322111,0.3462389615684078
1304027,1323537,0.292357965140417
1304027,1323620,0.32621602424531
1304027,1324073,0.30920675407165005
1304027,1324117,0.29804665129118596
1304027,1324546,0.3279261994213326
1304027,1324547,0.3519273647509111
1304027,1324548,0.32492176935610195
1304027,1324549,0.3514455025406358
1304027,1326028,0.3312739025640772
1304027,1326030,0.33703453478173717
1304027,1326033,0.3328273857044788
1304027,1326080,0.33703917660623156
1304027,1326112,0.2923510326052915
1304027,1326206,0.30961422137983247
1304027,1326272,0.38725520649410994
1304027,1326300,0.42606553835264466
1304027,1327530,0.30005712879574437
1304027,1327533,0.3052395421478581
1304027,1331510,0.3201286474555849
1304027,1331511,0.3646062346442767
1304027,1331512,0.3138129271017756
1304027,1331513,0.35097688117524994
1304027,1331514,0.3598968405469927
1304027,1332516,0.27714111079382536
1304027,1332517,0.276239904457821
1304027,1333018,0.28433434550071096
1304027,1336711,0.27883614517279437
1304027,1338717,0.30203900064194433
1304027,1353295,0.2952065814568302
1304027,1353296,0.3064134952871769
1304027,1353297,0.2939883773350014
1304027,1353298,0.32784244099855986
1304027,1353307,0.3013508824435883
1304027,1373032,0.34118430803026994
1304027,1373123,0.3461229830884308
1304027,1380550,0.2825611952669394
1304027,1381009,0.35534065516261587
1304027,1381073,0.36995888473922833
1304027,1381101,0.3009532063020154
1304027,1381103,0.3617326476716737
1304027,1381563,0.3530978901591392
1304027,1381564,0.3599022414884432
1304027,1384105,0.32884847555468216
1304027,1384218,0.3277847677394862
1304027,1387157,0.3106730003974761
1304027,1387300,0.2913323518552177
1304027,1387303,0.2825381274430028
1304027,1391106,0.3074273517924158
1304027,1391218,0.35970888552455316
1304027,1391423,0.3286864295238639
1304027,1391424,0.3421300110943492
1304027,1391425,0.3543706172391865
1304027,1391565,0.366637516523439
1304027,1752051,0.2783541953433755
1304027,1752071,0.29177812925544655
1304027,1835028,0.27650712923566384
1304027,1835127,0.2720514743425958
1304027,1835128,0.2928130466247845
1304027,1860049,0.34069877373231894
1304027,1860050,0.3034684488668577
1304027,1860052,0.2763235792718475
1304027,1860130,0.283085960212032
1304027,1860237,0.2753192300607249
1304027,1860240,0.32651265655063755
1304027,1860241,0.3412576708058785
1304027,1862005,0.31264131983465715
1304027,1862006,0.28143882536713255
1304027,1862009,0.28443832821597187
1304027,1862010,0.2795429697458165
1304027,1862224,0.32880984651865125
1304027,1862568,0.2907285338208084
1304027,1871191,0.28074659192557583
1304027,1305145,0.27320833453743076
1304027,1310121,0.27189690619126505
1304027,1328553,0.27293915396697416
1304027,1336709,0.27145194993928384
1304027,1387301,0.2717324512434056
1304027,1752050,0.27223700193258704
1304123,1304419,0.33416190382671307
1304123,1304420,0.3403753169970873
1304123,1304435,0.2908219993396106
1304123,1304436,0.3703378406743599
1304123,1304437,0.2765003572965014
1304123,1304444,0.2708913777658898
1304123,1304450,0.35492927099973587
1304123,1304595,0.31148500537919155
1304123,1310542,0.2729294493299059
1304123,1311315,0.27187622076887047
1304123,1313064,0.27389248275907246
1304123,1313096,0.27143279406961274
1304123,1313152,0.2737687563676371
1304123,1313229,0.27664710328683073
1304123,1314129,0.27195296232292787
1304123,1316006,0.27422810085038546
1304123,1316016,0.2712621634784435
1304123,1316017,0.28546317904787727
1304123,1318003,0.3089092433813586
1304123,1318009,0.3139452770571834
1304123,1318073,0.27760279877824207
1304123,1318545,0.4018463820717356
1304123,1320059,0.28938730534097085
1304123,1320143,0.2795023087098223
1304123,1320190,0.2798240765404179
1304123,1320422,0.3307331433018536
1304123,1320670,0.3291517515865647
1304123,1320671,0.30181192663099554
1304123,1322080,0.3057730097974787
1304123,1322082,0.32821978047063644
1304123,1322108,0.3275836542421467
1304123,1322111,0.3340139791348083
1304123,1324546,0.2796103563498946
1304123,1324548,0.35266321697598946
1304123,1324549,0.2790746058081891
1304123,1326028,0.3065663856452834
1304123,1326030,0.351032779609492
1304123,1326033,0.2952127580987209
1304123,1326080,0.31493419608785583
1304123,1326112,0.27782567513884304
1304123,1326206,0.32465566372509547
1304123,1326272,0.2978626681000011
1304123,1326300,0.39247929802567805
1304123,1327533,0.30891088643336434
1304123,1331510,0.27813220842604724
1304123,1331511,0.28480327730396826
1304123,1331512,0.2833298753316361
1304123,1331513,0.3042376170348767
1304123,1331514,0.2790276287628033
1304123,1338717,0.3370950378314599
1304123,1373123,0.27906238342459416
1304123,1381073,0.31644578880903224
1304123,1381101,0.3254491455518843
1304123,1381103,0.33647638453458856
1304123,1381563,0.3451331749763723
1304123,1381564,0.3358053333005428
1304123,1384105,0.29438750117928136
1304123,1384218,0.3243714085904435
1304123,1387157,0.27147812882463473
1304123,1391218,0.316400019620324
1304123,1391423,0.3193953281598036
1304123,1391424,0.41341210602629186
1304123,1391425,0.3053043172359979
1304123,1391491,0.285901835172937
1304123,1391565,0.3097543296338699
1304123,1705357,0.2792358203710057
1304123,1860049,0.2767913536425773
1304123,1860050,0.30862281159070293
1304123,1860130,0.27212916695451445
1304123,1860240,0.2723329353290887
1304123,1860241,0.37198634457939217
1304123,1862005,0.2902691634236526
1304123,1862009,0.3257162934294496
1304123,1862010,0.30113354484450783
1304123,2330014,0.27806903334419436
1304419,1304420,0.4671500837954369
1304419,1304435,0.44841802013899645
1304419,1304436,0.31834508158456887
1304419,1304437,0.2737100208773356
1304419,1304438,0.2817151554173284
1304419,1304444,0.28587352152199674
1304419,1304450,0.3388969823558364
1304419,1304595,0.3047069721235036
1304419,1305145,0.3115304660088427
1304419,1307472,0.2807042576177924
1304419,1307474,0.3432177873774069
1304419,1307477,0.38447548501538914
1304419,1307478,0.281167401122276
1304419,1309069,0.379605601634022
1304419,1309142,0.3626755632715902
1304419,1310280,0.28430528723516635
1304419,1317073,0.3377253308223024
1304419,1317203,0.39205719994492705
1304419,1317205,0.39686288067577746
1304419,1317285,0.32208129779948313
1304419,1317286,0.31911986886649285
1304419,1317523,0.3554788218271501
1304419,1317524,0.3400700339488561
1304419,1317525,0.36713953709084945
1304419,1317536,0.30926314010379324
1304419,1318003,0.4540712365563297
1304419,1318009,0.43254852880635947
